// General information: # Original fixed header
//  MT Manager version: 2022.2.0
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information:
//  DeviceId: B42DA2
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.4.0
//  Hardware Version: 1.1.0
// Device settings:
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
130	0.976517	-0.033096	-0.212882	0.096562	0.950556	0.295161	0.192588	-0.308786	0.931430
131	0.976510	-0.036773	-0.212313	0.100598	0.949158	0.298295	0.190549	-0.312646	0.930561
132	0.976470	-0.040101	-0.211891	0.104341	0.947748	0.301475	0.188729	-0.316490	0.929632
133	0.976362	-0.043314	-0.211755	0.108087	0.946260	0.304810	0.187173	-0.320493	0.928575
134	0.976215	-0.046428	-0.211775	0.111862	0.944605	0.308559	0.185718	-0.324910	0.927331
135	0.976047	-0.049384	-0.211883	0.115605	0.942754	0.312810	0.184306	-0.329812	0.925881
136	0.975933	-0.051841	-0.211820	0.118777	0.940973	0.316956	0.182886	-0.334488	0.924484
137	0.975810	-0.054014	-0.211844	0.121670	0.939243	0.320966	0.181636	-0.338977	0.923094
138	0.975593	-0.055926	-0.212345	0.124585	0.937288	0.325531	0.180823	-0.344041	0.921379
139	0.975300	-0.057474	-0.213277	0.127413	0.935111	0.330655	0.180433	-0.349662	0.919337
140	0.974946	-0.058316	-0.214662	0.129733	0.932970	0.335761	0.180693	-0.355198	0.917161
141	0.974574	-0.058865	-0.216195	0.131845	0.930808	0.340901	0.181169	-0.360737	0.914902
142	0.974044	-0.059796	-0.218320	0.134592	0.928459	0.346191	0.182000	-0.366590	0.912408
143	0.973910	-0.060013	-0.218856	0.135934	0.926514	0.350847	0.181718	-0.371443	0.910499
144	0.973900	-0.059576	-0.219021	0.136523	0.924632	0.355553	0.181332	-0.376174	0.908632
145	0.974028	-0.059110	-0.218578	0.136908	0.922623	0.360587	0.180351	-0.381146	0.906753
146	0.974277	-0.058968	-0.217503	0.137254	0.920764	0.365178	0.178735	-0.385637	0.905173
147	0.974419	-0.059159	-0.216812	0.137921	0.919110	0.369072	0.177440	-0.389534	0.903758
148	0.974556	-0.059764	-0.216028	0.138937	0.917375	0.372989	0.175887	-0.393513	0.902337
149	0.974573	-0.060818	-0.215660	0.140585	0.915420	0.377151	0.174482	-0.397879	0.900693
150	0.974607	-0.061885	-0.215200	0.142181	0.913484	0.381223	0.172989	-0.402140	0.899087
151	0.974686	-0.062679	-0.214615	0.143401	0.911711	0.384994	0.171535	-0.406024	0.897619
152	0.974729	-0.063357	-0.214220	0.144547	0.910013	0.388565	0.170324	-0.409710	0.896174
153	0.974772	-0.064175	-0.213776	0.145772	0.908341	0.392005	0.169024	-0.413278	0.894780
154	0.974767	-0.064980	-0.213557	0.147042	0.906717	0.395275	0.167951	-0.416703	0.893393
155	0.974703	-0.065669	-0.213640	0.148315	0.905118	0.398452	0.167203	-0.420059	0.891961
156	0.974606	-0.066268	-0.213894	0.149590	0.903472	0.401697	0.166628	-0.423493	0.890443
157	0.974478	-0.066851	-0.214298	0.150914	0.901807	0.404932	0.166185	-0.426938	0.888880
158	0.974205	-0.067702	-0.215268	0.152712	0.900110	0.408020	0.166141	-0.430369	0.887232
159	0.973964	-0.068544	-0.216094	0.154427	0.898439	0.411046	0.165973	-0.433715	0.885632
160	0.973790	-0.069519	-0.216565	0.156123	0.896715	0.414158	0.165405	-0.437114	0.884066
161	0.973715	-0.070653	-0.216535	0.157751	0.894942	0.417364	0.164298	-0.440552	0.882564
162	0.973714	-0.072161	-0.216043	0.159499	0.893140	0.420549	0.162610	-0.443953	0.881172
163	0.973805	-0.074098	-0.214971	0.161299	0.891469	0.423398	0.160267	-0.446982	0.880069
164	0.973981	-0.076018	-0.213498	0.162820	0.890004	0.425891	0.157639	-0.449571	0.879224
165	0.974172	-0.077474	-0.212100	0.163952	0.888559	0.428465	0.155269	-0.452173	0.878311
166	0.974404	-0.078703	-0.210579	0.164825	0.887102	0.431141	0.152873	-0.454815	0.877367
167	0.974646	-0.079627	-0.209102	0.165445	0.885640	0.433900	0.150639	-0.457494	0.876360
168	0.974809	-0.080145	-0.208143	0.165928	0.884201	0.436642	0.149046	-0.460179	0.875226
169	0.974865	-0.080182	-0.207870	0.166263	0.882877	0.439186	0.148309	-0.462708	0.874017
170	0.974888	-0.079777	-0.207915	0.166329	0.881659	0.441602	0.148081	-0.465095	0.872788
171	0.974927	-0.078966	-0.208041	0.166059	0.880518	0.443972	0.148125	-0.467388	0.871555
172	0.974984	-0.077864	-0.208192	0.165526	0.879462	0.446259	0.148350	-0.469556	0.870350
173	0.974999	-0.076461	-0.208642	0.164802	0.878642	0.448138	0.149057	-0.471319	0.869276
174	0.974935	-0.074938	-0.209489	0.164092	0.878042	0.449573	0.150250	-0.472680	0.868331
175	0.974820	-0.073377	-0.210574	0.163456	0.877462	0.450935	0.151682	-0.474000	0.867362
176	0.974677	-0.072016	-0.211705	0.163027	0.876846	0.452287	0.153060	-0.475347	0.866382
177	0.974544	-0.071000	-0.212656	0.162805	0.876239	0.453541	0.154137	-0.476618	0.865493
178	0.974421	-0.070076	-0.213525	0.162648	0.875565	0.454897	0.155078	-0.477991	0.864567
179	0.974315	-0.069333	-0.214250	0.162621	0.874761	0.456452	0.155770	-0.479569	0.863567
180	0.974230	-0.068563	-0.214882	0.162564	0.873853	0.458207	0.156359	-0.481332	0.862480
181	0.974099	-0.067313	-0.215869	0.162317	0.872804	0.460290	0.157428	-0.483407	0.861124
182	0.973916	-0.065642	-0.217209	0.161913	0.871679	0.462558	0.158973	-0.485661	0.859570
183	0.973653	-0.063866	-0.218910	0.161529	0.870774	0.464394	0.160962	-0.487519	0.858147
184	0.973206	-0.061938	-0.221435	0.161323	0.870157	0.465619	0.163843	-0.488866	0.856834
185	0.972664	-0.060311	-0.224249	0.161522	0.869523	0.466734	0.166841	-0.490196	0.855495
186	0.972057	-0.059310	-0.227128	0.162151	0.869277	0.466974	0.169741	-0.490754	0.854604
187	0.971480	-0.058247	-0.229856	0.162481	0.869537	0.466375	0.172703	-0.490421	0.854202
188	0.970885	-0.056547	-0.232775	0.162328	0.869911	0.465730	0.176158	-0.489956	0.853763
189	0.970226	-0.053998	-0.236106	0.161760	0.870010	0.465743	0.180265	-0.490069	0.852841
190	0.969458	-0.050523	-0.239998	0.160914	0.869517	0.466956	0.185091	-0.491313	0.851089
191	0.968626	-0.046679	-0.244100	0.160007	0.868683	0.468815	0.190162	-0.493164	0.848898
192	0.967771	-0.043031	-0.248128	0.159283	0.867765	0.470757	0.195059	-0.495108	0.846652
193	0.967007	-0.040215	-0.251557	0.158999	0.866795	0.472637	0.199042	-0.497040	0.844591
194	0.966511	-0.038739	-0.253683	0.159276	0.865650	0.474639	0.201214	-0.499149	0.842830
195	0.966256	-0.037504	-0.254838	0.159310	0.864437	0.476832	0.202408	-0.501341	0.841242
196	0.966059	-0.036213	-0.255772	0.159215	0.863173	0.479149	0.203423	-0.503609	0.839641
197	0.965798	-0.035101	-0.256909	0.159471	0.861665	0.481771	0.204458	-0.506263	0.837792
198	0.965499	-0.034621	-0.258096	0.160271	0.860173	0.484165	0.205245	-0.508826	0.836045
199	0.965265	-0.034398	-0.259000	0.161070	0.858859	0.486228	0.205719	-0.511055	0.834567
200	0.965056	-0.033879	-0.259846	0.161476	0.857852	0.487868	0.206381	-0.512779	0.833346
201	0.964917	-0.033150	-0.260455	0.161520	0.857021	0.489311	0.206995	-0.514213	0.832309
202	0.964850	-0.032267	-0.260811	0.161357	0.856078	0.491014	0.207431	-0.515839	0.831193
203	0.964791	-0.031282	-0.261150	0.161121	0.855085	0.492818	0.207889	-0.517543	0.830019
204	0.964702	-0.030165	-0.261609	0.160878	0.853997	0.494780	0.208489	-0.519402	0.828706
205	0.964603	-0.028998	-0.262106	0.160658	0.852805	0.496904	0.209116	-0.521424	0.827277
206	0.964441	-0.027836	-0.262826	0.160565	0.851598	0.498999	0.209932	-0.523456	0.825786
207	0.964211	-0.026445	-0.263814	0.160421	0.850407	0.501073	0.211098	-0.525461	0.824214
208	0.963894	-0.024800	-0.265129	0.160245	0.849213	0.503148	0.212673	-0.527467	0.822526
209	0.963509	-0.022869	-0.266696	0.159964	0.848053	0.505191	0.214619	-0.529417	0.820765
210	0.963091	-0.020796	-0.268372	0.159568	0.847049	0.506996	0.216781	-0.531107	0.819104
211	0.962667	-0.018529	-0.270052	0.158975	0.846170	0.508649	0.219085	-0.532591	0.817526
212	0.962221	-0.016344	-0.271779	0.158478	0.845298	0.510251	0.221395	-0.534045	0.815954
213	0.961733	-0.014217	-0.273621	0.158140	0.844323	0.511967	0.223745	-0.535646	0.814261
214	0.961181	-0.012606	-0.275632	0.158390	0.843179	0.513772	0.225931	-0.537485	0.812444
215	0.960624	-0.011183	-0.277625	0.158869	0.841850	0.515799	0.227951	-0.539595	0.810479
216	0.960112	-0.009883	-0.279441	0.159383	0.840469	0.517888	0.229743	-0.541769	0.808520
217	0.959623	-0.008335	-0.281165	0.159547	0.839345	0.519658	0.231663	-0.543535	0.806785
218	0.959107	-0.006511	-0.282968	0.159463	0.838402	0.521203	0.233848	-0.545013	0.805156
219	0.958547	-0.004537	-0.284900	0.159352	0.837426	0.522805	0.236210	-0.546532	0.803435
220	0.957941	-0.002400	-0.286955	0.159233	0.836343	0.524571	0.238734	-0.548201	0.801550
221	0.957297	-0.000143	-0.289108	0.159065	0.835297	0.526285	0.241416	-0.549798	0.799650
222	0.956651	0.002136	-0.291230	0.158956	0.834068	0.528265	0.244034	-0.551658	0.797572
223	0.956091	0.004019	-0.293041	0.159068	0.832687	0.530405	0.246143	-0.553729	0.795486
224	0.955580	0.005689	-0.294676	0.159246	0.831342	0.532457	0.248006	-0.555731	0.793509
225	0.955097	0.007430	-0.296200	0.159250	0.830141	0.534327	0.249858	-0.557504	0.791682
226	0.954652	0.009026	-0.297588	0.159328	0.828879	0.536260	0.251504	-0.559356	0.789852
227	0.954267	0.010525	-0.298769	0.159376	0.827609	0.538202	0.252929	-0.561206	0.788083
228	0.953891	0.012143	-0.299908	0.159238	0.826505	0.539938	0.254432	-0.562799	0.786462
229	0.953481	0.013829	-0.301137	0.159109	0.825386	0.541685	0.256045	-0.564399	0.784789
230	0.953061	0.015545	-0.302381	0.159013	0.824173	0.543556	0.257664	-0.566125	0.783015
231	0.952605	0.017254	-0.303722	0.158911	0.823124	0.545173	0.259407	-0.567599	0.781370
232	0.952110	0.018910	-0.305172	0.158884	0.822151	0.546647	0.261234	-0.568955	0.779774
233	0.951533	0.020802	-0.306841	0.158859	0.821060	0.548293	0.263341	-0.570463	0.777961
234	0.950884	0.022926	-0.308697	0.158820	0.819856	0.550102	0.265699	-0.572111	0.775947
235	0.950236	0.025200	-0.310510	0.158623	0.818705	0.551870	0.268123	-0.573661	0.773966
236	0.949643	0.027592	-0.312118	0.158192	0.817625	0.553592	0.270471	-0.575089	0.772087
237	0.949069	0.030059	-0.313630	0.157667	0.816522	0.555368	0.272780	-0.576532	0.770196
238	0.948463	0.032558	-0.315211	0.157122	0.815508	0.557009	0.275193	-0.577829	0.768364
239	0.947803	0.035185	-0.316908	0.156525	0.814556	0.558569	0.277793	-0.579017	0.766531
240	0.947204	0.037618	-0.318416	0.155988	0.813580	0.560139	0.280129	-0.580235	0.764758
241	0.946725	0.039965	-0.319555	0.155332	0.812550	0.561813	0.282107	-0.581519	0.763054
242	0.946341	0.042416	-0.320373	0.154469	0.811401	0.563709	0.283862	-0.582949	0.761310
243	0.946037	0.044007	-0.321057	0.154161	0.810334	0.565326	0.285042	-0.584314	0.759822
244	0.945807	0.044811	-0.321623	0.154373	0.809312	0.566730	0.285689	-0.585667	0.758535
245	0.945649	0.045318	-0.322016	0.154736	0.808245	0.568152	0.286015	-0.587100	0.757304
246	0.945514	0.045897	-0.322330	0.155017	0.807135	0.569651	0.286309	-0.588580	0.756043
247	0.945391	0.046627	-0.322586	0.155126	0.806068	0.571131	0.286657	-0.589983	0.754816
248	0.945248	0.047628	-0.322858	0.154974	0.805128	0.572496	0.287209	-0.591185	0.753665
249	0.945037	0.048988	-0.323271	0.154532	0.804393	0.573648	0.288139	-0.592075	0.752611
250	0.944704	0.051079	-0.323922	0.153703	0.803595	0.574988	0.289672	-0.592981	0.751308
251	0.944372	0.053442	-0.324508	0.152717	0.802618	0.576612	0.291271	-0.594094	0.749809
252	0.943915	0.056022	-0.325403	0.151859	0.801434	0.578483	0.293196	-0.595454	0.747978
253	0.943383	0.058637	-0.326482	0.151047	0.800345	0.580201	0.295319	-0.596666	0.746175
254	0.942832	0.061309	-0.327580	0.150121	0.799435	0.581694	0.297542	-0.597616	0.744529
255	0.942310	0.063793	-0.328607	0.149252	0.798622	0.583032	0.299626	-0.598442	0.743028
256	0.941813	0.066795	-0.329433	0.148009	0.797525	0.584847	0.301796	-0.599576	0.741234
257	0.941385	0.069147	-0.330172	0.147201	0.796462	0.586498	0.303524	-0.600722	0.739599
258	0.941082	0.071058	-0.330630	0.146519	0.795478	0.588003	0.304791	-0.601802	0.738198
259	0.940817	0.072306	-0.331113	0.146289	0.794642	0.589189	0.305718	-0.602757	0.737035
260	0.940530	0.073798	-0.331599	0.145791	0.793972	0.590214	0.306837	-0.603458	0.735996
261	0.940241	0.075496	-0.332034	0.145081	0.793352	0.591222	0.308055	-0.604063	0.734990
262	0.939976	0.077501	-0.332322	0.144071	0.792683	0.592366	0.309335	-0.604688	0.733938
263	0.939668	0.080274	-0.332535	0.142555	0.791762	0.593962	0.310968	-0.605532	0.732550
264	0.939314	0.083052	-0.332853	0.141233	0.790597	0.595827	0.312637	-0.606679	0.730889
265	0.938869	0.085495	-0.333491	0.140229	0.789710	0.597239	0.314422	-0.607494	0.729445
266	0.938376	0.088264	-0.334156	0.138916	0.788984	0.598504	0.316470	-0.608042	0.728102
267	0.937861	0.090733	-0.334939	0.137848	0.788373	0.599555	0.318456	-0.608470	0.726877
268	0.937437	0.092887	-0.335534	0.136866	0.787836	0.600484	0.320123	-0.608840	0.725834
