// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
47100														7.665121	0.127181	5.876722	0.127759	0.002129	0.097935	1.000000	-0.000003	0.000078	0.000070	-0.444474	-0.388078	0.212814	-0.778812	1.271279	-52.528936	119.945196	-0.303676	0.527147	0.793661	-0.857500	-0.514306	0.013497	0.415300	-0.676466	0.608211
47101														7.737124	0.126893	5.894440	0.128958	0.002130	0.098233	1.000000	-0.000024	0.000063	0.000102	-0.444439	-0.387966	0.212821	-0.778887	1.254978	-52.517023	119.962049	-0.303914	0.527200	0.793534	-0.857469	-0.514364	0.013328	0.415191	-0.676380	0.608380
47102														7.675194	0.163623	5.903416	0.127921	0.002748	0.098388	1.000000	-0.000071	0.000019	0.000111	-0.444439	-0.387856	0.212903	-0.778919	1.232231	-52.510101	119.975380	-0.304084	0.527212	0.793461	-0.857515	-0.514293	0.013088	0.414972	-0.676424	0.608481
47103														7.593693	0.140819	5.912583	0.126564	0.002373	0.098539	1.000000	-0.000102	0.000026	0.000127	-0.444419	-0.387728	0.213002	-0.778966	1.203376	-52.502390	119.994898	-0.304317	0.527201	0.793379	-0.857549	-0.514243	0.012784	0.414729	-0.676471	0.608594
47104														7.631553	0.131416	5.836858	0.127195	0.002219	0.097277	1.000000	-0.000130	0.000029	0.000125	-0.444413	-0.387585	0.213122	-0.779008	1.171507	-52.494300	120.014081	-0.304550	0.527196	0.793293	-0.857609	-0.514152	0.012448	0.414436	-0.676544	0.608713
47105														7.639190	0.133567	5.868184	0.127314	0.002245	0.097810	1.000000	-0.000024	-0.000054	0.000132	-0.444343	-0.387554	0.213199	-0.779043	1.151207	-52.495864	120.033999	-0.304722	0.527072	0.793309	-0.857576	-0.514211	0.012232	0.414376	-0.676596	0.608696
47106														7.628118	0.142491	5.854425	0.127125	0.002394	0.097587	1.000000	0.000025	-0.000102	0.000174	-0.444205	-0.387575	0.213272	-0.779091	1.130377	-52.503014	120.062613	-0.304936	0.526834	0.793385	-0.857469	-0.514395	0.012009	0.414440	-0.676642	0.608601
47107														7.698255	0.110078	5.862073	0.128298	0.001846	0.097709	1.000000	0.000025	-0.000060	0.000109	-0.444095	-0.387584	0.213288	-0.779145	1.118808	-52.505153	120.083788	-0.305116	0.526695	0.793408	-0.857363	-0.514575	0.011885	0.414528	-0.676612	0.608574
47108														7.718788	0.112697	5.863097	0.128648	0.001892	0.097716	1.000000	-0.000032	0.000017	0.000078	-0.444056	-0.387511	0.213305	-0.779198	1.104910	-52.498298	120.098464	-0.305298	0.526699	0.793335	-0.857332	-0.514630	0.011739	0.414457	-0.676568	0.608672
47109														7.705757	0.115540	5.879684	0.128436	0.001938	0.097986	1.000000	-0.000034	0.000070	0.000067	-0.444016	-0.387406	0.213286	-0.779279	1.092447	-52.485445	120.114335	-0.305533	0.526769	0.793199	-0.857281	-0.514718	0.011610	0.414389	-0.676447	0.608852
47110														7.697439	0.109067	5.849330	0.128298	0.001830	0.097479	1.000000	-0.000055	0.000077	0.000057	-0.444012	-0.387283	0.213284	-0.779343	1.079255	-52.471790	120.125526	-0.305731	0.526873	0.793054	-0.857277	-0.514727	0.011474	0.414251	-0.676359	0.609044
47111														7.671847	0.061347	5.884094	0.127871	0.001037	0.098059	1.000000	-0.000079	0.000073	0.000055	-0.444002	-0.387157	0.213294	-0.779408	1.063595	-52.458596	120.138603	-0.305943	0.526961	0.792913	-0.857274	-0.514735	0.011311	0.414101	-0.676284	0.609230
47112														7.674598	0.088105	5.906963	0.127914	0.001477	0.098444	1.000000	-0.000026	0.000042	0.000047	-0.444034	-0.387064	0.213304	-0.779434	1.055417	-52.448852	120.140793	-0.306031	0.527066	0.792810	-0.857315	-0.514670	0.011226	0.413952	-0.676252	0.609366
47113														7.694266	0.091480	5.909114	0.128244	0.001528	0.098478	1.000000	-0.000016	0.000060	0.000014	-0.444087	-0.386970	0.213283	-0.779456	1.053275	-52.437064	120.137589	-0.306083	0.527224	0.792684	-0.857360	-0.514595	0.011206	0.413819	-0.676186	0.609530
47114														7.649710	0.112779	5.869086	0.127498	0.001886	0.097814	1.000000	0.000005	0.000031	0.000056	-0.444081	-0.386900	0.213270	-0.779497	1.047188	-52.428567	120.143910	-0.306200	0.527292	0.792594	-0.857348	-0.514616	0.011144	0.413758	-0.676117	0.609648
47115														7.632936	0.081056	5.891844	0.127217	0.001361	0.098195	1.000000	0.000002	0.000018	0.000081	-0.444067	-0.386832	0.213280	-0.779537	1.037191	-52.421643	120.152922	-0.306331	0.527326	0.792520	-0.857340	-0.514632	0.011039	0.413677	-0.676078	0.609746
47116														7.673718	0.095132	5.866501	0.127898	0.001592	0.097771	1.000000	0.000005	0.000031	0.000056	-0.444077	-0.386760	0.213273	-0.779569	1.031413	-52.413241	120.156813	-0.306426	0.527406	0.792431	-0.857348	-0.514621	0.010980	0.413592	-0.676024	0.609863
47117														7.661229	0.102043	5.868461	0.127688	0.001709	0.097807	1.000000	0.000033	0.000007	0.000091	-0.444028	-0.386715	0.213261	-0.779622	1.023583	-52.407597	120.169533	-0.306582	0.527405	0.792371	-0.857291	-0.514718	0.010898	0.413595	-0.675951	0.609943
47118														7.636008	0.109823	5.900446	0.127268	0.001838	0.098339	1.000000	-0.000005	0.000017	0.000054	-0.444021	-0.386652	0.213259	-0.779657	1.016613	-52.400610	120.176022	-0.306690	0.527454	0.792296	-0.857283	-0.514731	0.010825	0.413529	-0.675902	0.610041
47119														7.639693	0.082331	5.924296	0.127328	0.001379	0.098739	1.000000	-0.000018	-0.000006	0.000042	-0.443992	-0.386615	0.213258	-0.779693	1.010093	-52.396351	120.184715	-0.306800	0.527459	0.792251	-0.857253	-0.514784	0.010757	0.413512	-0.675859	0.610101
47120														7.628247	0.099876	5.883254	0.127138	0.001668	0.098054	1.000000	-0.000004	0.000004	0.000026	-0.443985	-0.386576	0.213241	-0.779721	1.007506	-52.391022	120.188705	-0.306874	0.527501	0.792194	-0.857236	-0.514812	0.010731	0.413491	-0.675804	0.610175
47121														7.648030	0.100167	5.899140	0.127470	0.001671	0.098315	1.000000	-0.000001	0.000033	0.000012	-0.444018	-0.386511	0.213216	-0.779741	1.007199	-52.382219	120.186449	-0.306914	0.527618	0.792100	-0.857259	-0.514773	0.010729	0.413413	-0.675742	0.610297
47122														7.672424	0.087753	5.882131	0.127878	0.001465	0.098030	1.000000	-0.000005	0.000040	0.000013	-0.444019	-0.386449	0.213174	-0.779783	1.006276	-52.372707	120.189527	-0.307009	0.527715	0.791999	-0.857239	-0.514807	0.010722	0.413385	-0.675641	0.610428
47123														7.651174	0.076759	5.909791	0.127523	0.001277	0.098492	1.000000	0.000016	0.000035	-0.000003	-0.444018	-0.386404	0.213109	-0.779823	1.010204	-52.363666	120.190387	-0.307079	0.527819	0.791903	-0.857204	-0.514865	0.010766	0.413405	-0.675516	0.610553
47124														7.646370	0.096417	5.915173	0.127445	0.001610	0.098579	1.000000	-0.000012	0.000053	0.000014	-0.444024	-0.386328	0.213068	-0.779869	1.008341	-52.352665	120.193619	-0.307186	0.527933	0.791785	-0.857189	-0.514889	0.010749	0.413356	-0.675408	0.610705
47125														7.621325	0.111713	5.919147	0.127025	0.001865	0.098648	1.000000	-0.000001	0.000032	0.000021	-0.444002	-0.386277	0.213023	-0.779919	1.006707	-52.344134	120.200183	-0.307305	0.528000	0.791694	-0.857143	-0.514967	0.010733	0.413364	-0.675297	0.610823
47126														7.645277	0.092335	5.930471	0.127423	0.001541	0.098838	1.000000	-0.000004	0.000023	0.000011	-0.444012	-0.386225	0.212994	-0.779947	1.006151	-52.336512	120.201130	-0.307367	0.528085	0.791613	-0.857139	-0.514973	0.010729	0.413326	-0.675225	0.610928
47127														7.628523	0.119744	5.937097	0.127143	0.001996	0.098950	1.000000	-0.000014	0.000011	-0.000009	-0.444018	-0.386189	0.212959	-0.779971	1.007524	-52.330315	120.201497	-0.307413	0.528157	0.791547	-0.857127	-0.514994	0.010746	0.413317	-0.675153	0.611014
47128														7.624946	0.091525	5.915300	0.127084	0.001526	0.098587	1.000000	-0.000007	0.000013	0.000001	-0.444019	-0.386150	0.212924	-0.779999	1.008254	-52.323840	120.202884	-0.307471	0.528227	0.791478	-0.857109	-0.515022	0.010755	0.413310	-0.675076	0.611103
47129														7.612454	0.099253	5.917245	0.126877	0.001655	0.098618	1.000000	-0.000004	0.000024	0.000002	-0.444040	-0.386098	0.212892	-0.780021	1.009033	-52.316092	120.201523	-0.307513	0.528327	0.791395	-0.857117	-0.515010	0.010765	0.413264	-0.675008	0.611210
47130														7.617067	0.086262	5.884369	0.126953	0.001440	0.098071	1.000000	-0.000001	0.000015	0.000019	-0.444057	-0.386049	0.212874	-0.780041	1.007927	-52.309427	120.201536	-0.307559	0.528407	0.791324	-0.857125	-0.514996	0.010755	0.413212	-0.674956	0.611302
47131														7.649087	0.078825	5.898639	0.127487	0.001315	0.098307	1.000000	0.000002	0.000026	0.000012	-0.444092	-0.385990	0.212850	-0.780057	1.008162	-52.301394	120.198720	-0.307589	0.528518	0.791238	-0.857150	-0.514955	0.010759	0.413139	-0.674900	0.611413
47132														7.624299	0.094169	5.902276	0.127073	0.001573	0.098369	1.000000	0.000023	0.000016	0.000047	-0.444067	-0.385947	0.212818	-0.780101	1.005550	-52.294698	120.205633	-0.307699	0.528560	0.791167	-0.857107	-0.515027	0.010733	0.413145	-0.674812	0.611506
47133														7.652406	0.110003	5.906907	0.127541	0.001832	0.098447	1.000000	0.000020	0.000011	0.000003	-0.444087	-0.385914	0.212778	-0.780117	1.009333	-52.288510	120.202592	-0.307714	0.528651	0.791101	-0.857108	-0.515025	0.010775	0.413133	-0.674743	0.611591
47134														7.656690	0.090312	5.902196	0.127610	0.001506	0.098371	1.000000	-0.000003	-0.000011	0.000007	-0.444059	-0.385900	0.212746	-0.780149	1.009526	-52.284852	120.207558	-0.307785	0.528668	0.791062	-0.857062	-0.515101	0.010778	0.413174	-0.674672	0.611641
47135														7.640117	0.117885	5.908586	0.127337	0.001963	0.098475	1.000000	0.000010	0.000015	-0.000006	-0.444073	-0.385866	0.212700	-0.780170	1.013361	-52.278182	120.205624	-0.307814	0.528758	0.790991	-0.857052	-0.515116	0.010821	0.413173	-0.674590	0.611733
47136														7.631888	0.106214	5.905841	0.127201	0.001768	0.098428	1.000000	0.000013	0.000025	-0.000005	-0.444084	-0.385826	0.212647	-0.780199	1.017290	-52.270338	120.204379	-0.307857	0.528858	0.790907	-0.857036	-0.515142	0.010864	0.413175	-0.674491	0.611840
47137														7.643376	0.091474	5.932933	0.127391	0.001527	0.098881	1.000000	-0.000007	0.000012	0.000010	-0.444110	-0.385776	0.212631	-0.780212	1.016682	-52.263871	120.202735	-0.307886	0.528944	0.790838	-0.857056	-0.515109	0.010859	0.413112	-0.674448	0.611929
47138														7.639627	0.117638	5.909224	0.127326	0.001966	0.098488	1.000000	-0.000041	-0.000006	0.000014	-0.444093	-0.385740	0.212628	-0.780240	1.011642	-52.259713	120.208830	-0.307972	0.528961	0.790793	-0.857038	-0.515141	0.010807	0.413086	-0.674411	0.611988
47139														7.623597	0.093431	5.903195	0.127061	0.001558	0.098385	1.000000	-0.000024	0.000014	-0.000009	-0.444117	-0.385692	0.212607	-0.780256	1.011759	-52.253057	120.207228	-0.308003	0.529049	0.790722	-0.857052	-0.515117	0.010810	0.413033	-0.674361	0.612080
47140														7.667163	0.126446	5.942334	0.127787	0.002103	0.099038	1.000000	0.000000	0.000004	-0.000034	-0.444147	-0.385669	0.212560	-0.780263	1.018426	-52.247455	120.201103	-0.307985	0.529148	0.790662	-0.857059	-0.515103	0.010882	0.413031	-0.674293	0.612156
47141														7.653167	0.068644	5.852606	0.127552	0.001148	0.097544	1.000000	-0.000024	-0.000006	0.000015	-0.444151	-0.385632	0.212557	-0.780281	1.015195	-52.243188	120.203472	-0.308037	0.529187	0.790617	-0.857062	-0.515100	0.010849	0.412987	-0.674266	0.612215
47142														7.635136	0.082259	5.916349	0.127259	0.001368	0.098598	1.000000	0.000042	0.000065	0.000011	-0.444150	-0.385568	0.212471	-0.780336	1.019968	-52.230682	120.204767	-0.308136	0.529329	0.790483	-0.857017	-0.515173	0.010903	0.413007	-0.674098	0.612387
47143														7.674589	0.145248	5.918385	0.127917	0.002422	0.098631	1.000000	-0.000019	0.000068	-0.000002	-0.444199	-0.385473	0.212434	-0.780365	1.019510	-52.217737	120.201658	-0.308197	0.529500	0.790345	-0.857049	-0.515119	0.010901	0.412894	-0.674005	0.612565
47144														7.645393	0.126445	5.929004	0.127427	0.002096	0.098812	1.000000	0.000027	0.000040	-0.000072	-0.444280	-0.385435	0.212346	-0.780361	1.034996	-52.207960	120.184842	-0.308109	0.529707	0.790240	-0.857090	-0.515048	0.011069	0.412875	-0.673896	0.612697
47145														7.632395	0.132059	5.945424	0.127210	0.002192	0.099087	1.000000	0.000031	0.000031	-0.000047	-0.444304	-0.385411	0.212254	-0.780385	1.046940	-52.199372	120.177991	-0.308105	0.529846	0.790148	-0.857066	-0.515085	0.011199	0.412927	-0.673759	0.612813
47146														7.652494	0.140190	5.933158	0.127546	0.002335	0.098880	1.000000	0.000019	0.000045	0.000007	-0.444358	-0.385340	0.212216	-0.780399	1.049753	-52.189132	120.171613	-0.308117	0.530002	0.790039	-0.857104	-0.515020	0.011232	0.412839	-0.673685	0.612954
47147														7.647962	0.101242	5.954205	0.127466	0.001696	0.099237	1.000000	-0.000004	-0.000001	0.000061	-0.444332	-0.385294	0.212219	-0.780436	1.041982	-52.184275	120.180721	-0.308235	0.530011	0.789987	-0.857079	-0.515065	0.011150	0.412804	-0.673644	0.613022
47148														7.587640	0.091594	5.935557	0.126458	0.001533	0.098930	1.000000	-0.000030	-0.000029	0.000029	-0.444314	-0.385272	0.212233	-0.780454	1.036040	-52.182686	120.186754	-0.308302	0.529998	0.789970	-0.857068	-0.515085	0.011086	0.412777	-0.673640	0.613046
47149														7.567795	0.086579	5.933638	0.126126	0.001452	0.098899	1.000000	-0.000034	-0.000041	0.000045	-0.444328	-0.385241	0.212283	-0.780447	1.027439	-52.182404	120.189001	-0.308325	0.529989	0.789967	-0.857109	-0.515017	0.010995	0.412673	-0.673698	0.613051
