// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
42648														7.375841	1.532969	6.262507	0.122914	0.025594	0.104384	0.999998	-0.001490	-0.000384	-0.000906	-0.458649	-0.394405	0.177998	-0.776146	7.781686	-50.851110	115.135960	-0.268172	0.571552	0.775508	-0.852364	-0.515915	0.085482	0.448954	-0.638091	0.625524
42649														7.449070	1.106772	5.912703	0.124098	0.018596	0.098584	0.999998	-0.001749	-0.000578	-0.000184	-0.459364	-0.394105	0.179486	-0.775532	7.626743	-50.912300	115.086926	-0.267331	0.571030	0.776182	-0.853977	-0.513538	0.083681	0.446383	-0.640471	0.624932
42650														7.566570	0.634318	5.755622	0.126058	0.010773	0.095972	0.999999	-0.001191	-0.000461	0.000688	-0.459288	-0.393750	0.180878	-0.775435	7.405773	-50.968995	115.190015	-0.268031	0.569853	0.776805	-0.854737	-0.512676	0.081171	0.444505	-0.642208	0.624488
42651														7.625803	0.207801	5.673183	0.127050	0.003674	0.094608	0.999999	-0.000545	-0.000446	0.001249	-0.458524	-0.393574	0.181996	-0.775715	7.177193	-51.032332	115.396170	-0.269711	0.568109	0.777501	-0.854625	-0.513267	0.078571	0.443703	-0.643280	0.623954
42652														7.571399	0.017968	5.605906	0.126161	0.000394	0.093470	0.999999	0.000366	-0.000301	0.001023	-0.457537	-0.393782	0.182207	-0.776141	7.086039	-51.077338	115.572002	-0.271190	0.566728	0.777995	-0.853727	-0.514920	0.077503	0.444528	-0.643177	0.623472
42653														7.472532	0.364018	5.889698	0.124588	0.005874	0.098116	0.999998	0.001906	0.000459	-0.000048	-0.456920	-0.394262	0.180484	-0.776664	7.300918	-51.018687	115.574983	-0.271563	0.567432	0.777351	-0.852063	-0.517299	0.079942	0.447485	-0.640643	0.623967
42654														7.399224	1.176851	6.458451	0.123465	0.019194	0.107550	0.999995	0.002838	0.001179	-0.000932	-0.456730	-0.394805	0.177335	-0.777225	7.738455	-50.867917	115.434998	-0.271054	0.569939	0.775693	-0.849990	-0.519900	0.084980	0.451716	-0.636297	0.625363
42655														7.299762	1.797397	6.735104	0.121771	0.029647	0.112216	0.999998	0.001581	0.000678	-0.001085	-0.457108	-0.395170	0.175358	-0.777266	8.059795	-50.770577	115.251298	-0.269787	0.571996	0.774620	-0.849181	-0.520604	0.088670	0.453990	-0.633870	0.626180
42656														7.312108	1.734224	6.512543	0.121875	0.028904	0.108535	0.999999	-0.001158	-0.000213	-0.001030	-0.458315	-0.394963	0.175920	-0.776533	8.074011	-50.774018	115.064752	-0.267903	0.572829	0.774658	-0.850757	-0.517999	0.088819	0.452150	-0.635251	0.626112
42657														7.392051	1.242810	6.123428	0.123154	0.020846	0.102087	0.999997	-0.002221	-0.000619	-0.000766	-0.459666	-0.394541	0.177578	-0.775571	7.940987	-50.827044	114.913487	-0.266088	0.572884	0.775243	-0.853131	-0.514346	0.087266	0.448736	-0.638163	0.625606
42658														7.468724	0.765291	5.883887	0.124439	0.012866	0.098101	0.999999	-0.001441	-0.000438	-0.000243	-0.460358	-0.394225	0.178785	-0.775044	7.816894	-50.867962	114.859499	-0.265315	0.572632	0.775694	-0.854558	-0.512213	0.085836	0.446473	-0.640102	0.625245
42659														7.520886	0.514753	5.821481	0.125306	0.008668	0.097072	1.000000	-0.000561	-0.000413	0.000271	-0.460293	-0.394207	0.179485	-0.774930	7.722650	-50.913686	114.900390	-0.265463	0.571881	0.776197	-0.854898	-0.511831	0.084724	0.445734	-0.641078	0.624772
42660														7.519938	0.337052	5.794045	0.125282	0.005721	0.096626	1.000000	-0.000153	-0.000478	0.000706	-0.459714	-0.394341	0.180058	-0.775072	7.615704	-50.971803	115.019225	-0.266315	0.570615	0.776836	-0.854632	-0.512484	0.083453	0.445736	-0.641684	0.624148
42661														7.472009	0.304285	5.773930	0.124503	0.005085	0.096270	1.000000	0.000505	-0.000286	0.000502	-0.459106	-0.394648	0.179989	-0.775293	7.605511	-51.005262	115.102262	-0.266950	0.569818	0.777204	-0.853947	-0.513652	0.083282	0.446668	-0.641459	0.623713
42662														7.423231	0.659926	6.096138	0.123762	0.010826	0.101571	0.999999	0.001652	0.000401	-0.000044	-0.458545	-0.395089	0.178480	-0.775749	7.793728	-50.955982	115.107212	-0.267282	0.570400	0.776662	-0.852462	-0.515764	0.085421	0.449298	-0.639243	0.624099
42663														7.348226	1.249572	6.372508	0.122546	0.020578	0.106169	0.999998	0.001862	0.000636	-0.000412	-0.458285	-0.395481	0.176553	-0.776144	8.054633	-50.870637	115.043791	-0.267140	0.571743	0.775723	-0.851036	-0.517608	0.088424	0.452077	-0.636547	0.624848
42664														7.352702	1.542167	6.416806	0.122574	0.025585	0.106942	1.000000	0.000574	0.000161	-0.000459	-0.458504	-0.395649	0.175840	-0.776090	8.182291	-50.838210	114.958164	-0.266471	0.572539	0.775366	-0.850823	-0.517708	0.089879	0.452872	-0.635749	0.625084
42665														7.457396	1.390861	6.220145	0.124266	0.023212	0.103690	1.000000	-0.000766	-0.000313	-0.000388	-0.459088	-0.395594	0.176385	-0.775649	8.161020	-50.862756	114.873752	-0.265487	0.572630	0.775636	-0.851736	-0.516253	0.089600	0.451732	-0.636850	0.624788
42666														7.549681	1.104393	6.007296	0.125783	0.018478	0.100165	0.999999	-0.000875	-0.000470	-0.000129	-0.459502	-0.395530	0.177218	-0.775247	8.088052	-50.907620	114.833328	-0.264828	0.572266	0.776130	-0.852645	-0.514903	0.088718	0.450402	-0.638269	0.624300
42667														7.549779	0.868591	5.893237	0.125783	0.014536	0.098272	1.000000	-0.000368	-0.000448	0.000189	-0.459436	-0.395642	0.177740	-0.775109	8.031128	-50.955047	114.854793	-0.264772	0.571583	0.776652	-0.852869	-0.514654	0.088008	0.450011	-0.639080	0.623752
42668														7.562065	0.714059	5.857640	0.125983	0.011977	0.097684	1.000000	-0.000123	-0.000460	0.000508	-0.459006	-0.395816	0.178204	-0.775168	7.955941	-51.008719	114.937025	-0.265285	0.570543	0.777242	-0.852686	-0.515114	0.087089	0.450056	-0.639640	0.623146
42669														7.530666	0.529646	5.839210	0.125466	0.008907	0.097371	1.000000	-0.000029	-0.000405	0.000608	-0.458491	-0.395975	0.178623	-0.775296	7.876422	-51.058621	115.035537	-0.265979	0.569472	0.777789	-0.852393	-0.515760	0.086131	0.450202	-0.640073	0.622595
42670														7.450995	0.597364	5.942474	0.124182	0.009900	0.099048	1.000000	0.000782	0.000007	0.000176	-0.458056	-0.396272	0.178039	-0.775536	7.944563	-51.055014	115.066407	-0.266307	0.569373	0.777750	-0.851581	-0.516974	0.086878	0.451543	-0.639180	0.622541
42671														7.442842	1.042224	6.197906	0.124102	0.017182	0.103265	0.999999	0.001423	0.000470	-0.000331	-0.457832	-0.396586	0.176546	-0.775849	8.146271	-50.990126	115.020078	-0.266219	0.570386	0.777037	-0.850448	-0.518443	0.089194	0.453724	-0.637085	0.623103
42672														7.386298	1.437587	6.359209	0.123155	0.023796	0.105966	0.999999	0.000949	0.000356	-0.000510	-0.457939	-0.396788	0.175426	-0.775936	8.318134	-50.935117	114.936704	-0.265703	0.571449	0.776433	-0.849876	-0.519036	0.091171	0.455096	-0.635648	0.623570
42673														7.382909	1.462472	6.272811	0.123057	0.024357	0.104541	1.000000	-0.000314	-0.000017	-0.000407	-0.458350	-0.396716	0.175451	-0.775725	8.343432	-50.924859	114.866785	-0.265064	0.571899	0.776320	-0.850315	-0.518264	0.091466	0.454648	-0.635872	0.623668
42674														7.444971	1.213634	6.081934	0.124057	0.020315	0.101380	0.999999	-0.001120	-0.000297	-0.000205	-0.458899	-0.396450	0.176332	-0.775336	8.252637	-50.950474	114.822744	-0.264478	0.571788	0.776602	-0.851415	-0.516638	0.090428	0.452928	-0.637294	0.623468
42675														7.502568	0.888742	5.918795	0.125004	0.014940	0.098676	0.999999	-0.001143	-0.000374	0.000118	-0.459215	-0.396166	0.177396	-0.775051	8.116149	-50.988890	114.831568	-0.264348	0.571274	0.777024	-0.852387	-0.515304	0.088869	0.451172	-0.638833	0.623166
42676														7.478773	0.653528	5.834647	0.124617	0.010974	0.097272	1.000000	-0.000486	-0.000270	0.000275	-0.459188	-0.396088	0.177965	-0.774977	8.034273	-51.019162	114.866285	-0.264521	0.570741	0.777356	-0.852700	-0.514950	0.087921	0.450479	-0.639595	0.622886
42677														7.505276	0.547392	5.816014	0.125077	0.009172	0.096943	1.000000	-0.000007	-0.000079	0.000384	-0.458912	-0.396058	0.178116	-0.775121	7.987094	-51.029046	114.927541	-0.265075	0.570337	0.777465	-0.852514	-0.515348	0.087389	0.450506	-0.639635	0.622825
42678														7.461702	0.579236	5.921028	0.124365	0.009621	0.098683	1.000000	0.000480	0.000042	0.000118	-0.458615	-0.396216	0.177713	-0.775309	8.028641	-51.021591	114.953054	-0.265371	0.570310	0.777383	-0.851962	-0.516181	0.087855	0.451375	-0.638986	0.622862
42679														7.407386	0.868128	6.108857	0.123513	0.014316	0.101767	0.999999	0.000900	0.000484	-0.000497	-0.458746	-0.396310	0.176582	-0.775441	8.191301	-50.954223	114.875278	-0.264981	0.571499	0.776643	-0.851424	-0.516742	0.089753	0.452618	-0.637469	0.623514
42680														7.418263	1.180544	6.314358	0.123717	0.019503	0.105178	0.999999	0.000701	0.000603	-0.000804	-0.459223	-0.396286	0.175389	-0.775442	8.378252	-50.866673	114.741462	-0.264142	0.573193	0.775679	-0.851210	-0.516705	0.091960	0.453508	-0.635976	0.624392
42681														7.383595	1.315872	6.400442	0.123115	0.021815	0.106634	0.999999	-0.000004	0.000326	-0.000947	-0.460008	-0.396179	0.174824	-0.775159	8.505147	-50.809009	114.582021	-0.262871	0.574636	0.775044	-0.851681	-0.515659	0.093458	0.453363	-0.635523	0.624958
42682														7.410503	1.309036	6.269739	0.123533	0.021776	0.104476	0.999999	-0.000692	0.000041	-0.000919	-0.461003	-0.395951	0.174928	-0.774661	8.554265	-50.781498	114.419957	-0.261398	0.575716	0.774740	-0.852768	-0.513753	0.094049	0.452170	-0.636089	0.625246
42683														7.470708	1.201913	6.091801	0.124502	0.020050	0.101538	0.999999	-0.000997	-0.000225	-0.000663	-0.461912	-0.395748	0.175508	-0.774091	8.540529	-50.789529	114.289461	-0.260041	0.576210	0.774829	-0.854038	-0.511668	0.093883	0.450552	-0.637320	0.625161
42684														7.568197	0.905790	5.938935	0.126092	0.015212	0.099021	0.999999	-0.001088	-0.000440	0.000065	-0.462229	-0.395568	0.176515	-0.773765	8.424351	-50.835341	114.284879	-0.259740	0.575666	0.775334	-0.854961	-0.510374	0.092524	0.448974	-0.638848	0.624737
42685														7.566529	0.514350	5.776501	0.126037	0.008746	0.096353	0.999999	-0.000785	-0.000674	0.000777	-0.461838	-0.395549	0.177715	-0.773734	8.239907	-50.918504	114.406152	-0.260493	0.574090	0.776250	-0.855269	-0.510246	0.090351	0.447948	-0.640367	0.623917
42686														7.476336	0.321224	5.684874	0.124562	0.005425	0.094801	1.000000	0.000328	-0.000411	0.000820	-0.461037	-0.395830	0.177938	-0.774017	8.173887	-50.971215	114.539024	-0.261527	0.572834	0.776830	-0.854567	-0.511566	0.089531	0.448686	-0.640438	0.623314
42687														7.510797	0.475282	5.810132	0.125183	0.007858	0.096837	0.999999	0.001511	0.000086	0.000659	-0.459963	-0.396338	0.176938	-0.774624	8.260650	-50.968146	114.654678	-0.262700	0.572343	0.776796	-0.852852	-0.514253	0.090481	0.451256	-0.638723	0.623218
42688														7.473160	0.871025	6.034718	0.124578	0.014350	0.100572	0.999998	0.001982	0.000284	0.000257	-0.459035	-0.396953	0.175353	-0.775221	8.445552	-50.935588	114.709422	-0.263431	0.572493	0.776438	-0.850920	-0.517077	0.092556	0.454466	-0.636304	0.623360
42689														7.428545	1.267977	6.211902	0.123870	0.020923	0.103502	0.999998	0.001685	0.000526	-0.000285	-0.458727	-0.397337	0.173683	-0.775582	8.669025	-50.866859	114.665977	-0.263386	0.573538	0.775681	-0.849582	-0.518808	0.095127	0.456989	-0.633950	0.623914
42690														7.398258	1.514344	6.316500	0.123369	0.025054	0.105243	0.999999	0.000960	0.000452	-0.000680	-0.459002	-0.397517	0.172426	-0.775608	8.869363	-50.797937	114.548400	-0.262596	0.574926	0.774922	-0.849095	-0.519173	0.097452	0.458346	-0.632392	0.624499
42691														7.414157	1.489740	6.330240	0.123609	0.024725	0.105482	1.000000	0.000018	0.000181	-0.000825	-0.459697	-0.397485	0.171971	-0.775313	8.983334	-50.756092	114.402927	-0.261369	0.576106	0.774460	-0.849530	-0.518209	0.098782	0.458241	-0.632108	0.624863
42692														7.453683	1.340627	6.217807	0.124234	0.022351	0.103621	0.999999	-0.000873	-0.000088	-0.000670	-0.460573	-0.397218	0.172405	-0.774834	8.976350	-50.747540	114.280244	-0.260182	0.576770	0.774365	-0.850699	-0.516299	0.098724	0.456745	-0.633066	0.624989
42693														7.510139	1.082587	6.070375	0.125147	0.018117	0.101187	0.999999	-0.001182	-0.000281	-0.000368	-0.461299	-0.396946	0.173233	-0.774356	8.907573	-50.766924	114.200783	-0.259275	0.576891	0.774579	-0.851948	-0.514387	0.097933	0.454931	-0.634510	0.624849
42694														7.559768	0.807699	5.976761	0.125962	0.013566	0.099642	1.000000	-0.000859	-0.000322	0.000147	-0.461445	-0.396764	0.174033	-0.774183	8.801094	-50.800492	114.221123	-0.259293	0.576385	0.774950	-0.852586	-0.513562	0.096702	0.453722	-0.635637	0.624581
42695														7.413247	0.609138	5.864614	0.123523	0.010214	0.097777	1.000000	-0.000195	-0.000284	0.000349	-0.461211	-0.396789	0.174433	-0.774220	8.734253	-50.832635	114.277997	-0.259686	0.575731	0.775304	-0.852583	-0.513715	0.095908	0.453503	-0.636106	0.624263
42696														7.361985	0.782166	5.934806	0.122705	0.012987	0.098913	1.000000	0.000761	0.000084	0.000209	-0.460795	-0.397023	0.173841	-0.774481	8.797529	-50.821609	114.311194	-0.260081	0.575716	0.775183	-0.851791	-0.514894	0.096620	0.454763	-0.635165	0.624305
42697														7.418458	1.063823	6.031031	0.123665	0.017659	0.100501	0.999999	0.001092	0.000290	0.000314	-0.460163	-0.397222	0.172939	-0.774956	8.874970	-50.788624	114.377442	-0.260931	0.575822	0.774819	-0.850602	-0.516685	0.097532	0.456499	-0.633613	0.624614
42698														7.390345	1.162987	6.061606	0.123169	0.019393	0.101030	1.000000	0.000509	0.000057	0.000497	-0.459606	-0.397275	0.172700	-0.775313	8.860811	-50.784354	114.468609	-0.261871	0.575458	0.774772	-0.849895	-0.517875	0.097387	0.457277	-0.632972	0.624695
42699														7.353208	1.120653	6.062707	0.122552	0.018706	0.101041	1.000000	0.000114	0.000050	0.000328	-0.459349	-0.397212	0.172706	-0.775496	8.829484	-50.781211	114.523827	-0.262443	0.575244	0.774737	-0.849648	-0.518343	0.097052	0.457408	-0.632783	0.624791
42700														7.412507	1.124145	6.135916	0.123568	0.018714	0.102238	1.000000	0.000282	0.000266	0.000058	-0.459242	-0.397089	0.172367	-0.775698	8.846607	-50.746886	114.543675	-0.262835	0.575575	0.774358	-0.849356	-0.518773	0.097310	0.457726	-0.632129	0.625220
42701														7.454184	1.221283	6.194868	0.124258	0.020322	0.103229	1.000000	0.000108	0.000172	-0.000173	-0.459390	-0.397009	0.172094	-0.775712	8.883731	-50.718584	114.513385	-0.262689	0.576062	0.774046	-0.849353	-0.518690	0.097774	0.457814	-0.631754	0.625535
42702														7.492795	1.146650	6.157364	0.124877	0.019126	0.102624	1.000000	-0.000449	-0.000075	-0.000250	-0.459773	-0.396858	0.172338	-0.775507	8.869982	-50.714964	114.465081	-0.262224	0.576328	0.774006	-0.849903	-0.517816	0.097632	0.457061	-0.632228	0.625606
42703														7.488552	0.996543	6.112340	0.124804	0.016649	0.101872	1.000000	-0.000624	-0.000078	-0.000189	-0.460218	-0.396607	0.172797	-0.775270	8.823254	-50.714796	114.423406	-0.261805	0.576521	0.774004	-0.850651	-0.516682	0.097122	0.455906	-0.632980	0.625688
42704														7.439452	0.916318	6.134803	0.123996	0.015288	0.102239	1.000000	-0.000360	0.000021	-0.000164	-0.460488	-0.396406	0.172968	-0.775174	8.802415	-50.702376	114.398732	-0.261626	0.576786	0.773866	-0.851048	-0.516066	0.096920	0.455268	-0.633241	0.625889
42705														7.417025	0.957006	6.124835	0.123616	0.015954	0.102081	1.000000	-0.000183	-0.000030	-0.000117	-0.460710	-0.396329	0.173065	-0.775060	8.801084	-50.698425	114.368106	-0.261340	0.576975	0.773823	-0.851337	-0.515590	0.096913	0.454892	-0.633457	0.625944
42706														7.359853	1.019577	6.113119	0.122663	0.017011	0.101884	1.000000	-0.000166	-0.000009	0.000012	-0.460760	-0.396233	0.173147	-0.775061	8.784049	-50.693506	114.371213	-0.261399	0.577021	0.773768	-0.851448	-0.515440	0.096737	0.454651	-0.633536	0.626039
42707														7.376643	1.021758	6.101985	0.122938	0.017073	0.101700	1.000000	-0.000199	-0.000026	0.000190	-0.460729	-0.396089	0.173367	-0.775104	8.737190	-50.693735	114.399726	-0.261685	0.576888	0.773771	-0.851563	-0.515346	0.096225	0.454271	-0.633734	0.626114
42708														7.376651	0.950615	6.027800	0.122931	0.015905	0.100470	1.000000	-0.000191	-0.000078	0.000341	-0.460517	-0.395967	0.173638	-0.775232	8.670421	-50.701649	114.462234	-0.262270	0.576505	0.773858	-0.851524	-0.515549	0.095479	0.454006	-0.633918	0.626120
42709														7.408539	0.893538	6.006712	0.123464	0.014944	0.100119	1.000000	-0.000044	-0.000063	0.000385	-0.460239	-0.395914	0.173795	-0.775389	8.620103	-50.709799	114.525962	-0.262865	0.576113	0.773949	-0.851344	-0.515951	0.094913	0.454000	-0.633947	0.626095
42710														7.441958	0.923781	6.033996	0.124034	0.015412	0.100563	1.000000	0.000194	0.000057	0.000281	-0.459935	-0.395888	0.173677	-0.775608	8.604382	-50.702572	114.581513	-0.263464	0.575946	0.773869	-0.850973	-0.516592	0.094756	0.454348	-0.633576	0.626218
42711														7.478800	0.985865	6.083960	0.124657	0.016423	0.101388	1.000000	0.000248	0.000120	0.000139	-0.459792	-0.395828	0.173471	-0.775770	8.609562	-50.684094	114.606898	-0.263823	0.576056	0.773664	-0.850715	-0.516998	0.094849	0.454622	-0.633145	0.626456
42712														7.461812	1.062890	6.157796	0.124366	0.017705	0.102628	1.000000	0.000105	0.000027	0.000005	-0.459787	-0.395819	0.173350	-0.775805	8.622816	-50.675077	114.604264	-0.263847	0.576179	0.773565	-0.850640	-0.517092	0.095013	0.454748	-0.632956	0.626554
42713														7.453902	1.049519	6.137945	0.124224	0.017488	0.102309	1.000000	-0.000012	-0.000081	-0.000041	-0.459839	-0.395836	0.173355	-0.775764	8.628869	-50.676575	114.592895	-0.263725	0.576213	0.773581	-0.850694	-0.516992	0.095076	0.454719	-0.633007	0.626524
42714														7.460656	1.039058	6.120272	0.124336	0.017309	0.102016	1.000000	-0.000036	-0.000094	-0.000099	-0.459942	-0.395871	0.173359	-0.775684	8.641816	-50.679328	114.570048	-0.263479	0.576284	0.773612	-0.850795	-0.516800	0.095212	0.454672	-0.633099	0.626466
42715														7.484017	1.034442	6.091059	0.124722	0.017237	0.101532	1.000000	-0.000048	-0.000124	-0.000069	-0.460032	-0.395919	0.173412	-0.775595	8.649086	-50.686959	114.550269	-0.263238	0.576282	0.773696	-0.850911	-0.516598	0.095276	0.454596	-0.633266	0.626352
42716														7.459697	1.031115	6.069333	0.124316	0.017191	0.101169	1.000000	-0.000086	-0.000123	-0.000020	-0.460072	-0.395964	0.173467	-0.775536	8.651292	-50.694840	114.540271	-0.263093	0.576231	0.773783	-0.850978	-0.516486	0.095284	0.454554	-0.633404	0.626243
42717														7.434066	1.006962	6.074042	0.123892	0.016797	0.101243	1.000000	-0.000091	-0.000087	0.000041	-0.460151	-0.395933	0.173606	-0.775474	8.637663	-50.700041	114.533606	-0.262997	0.576197	0.773841	-0.851142	-0.516244	0.095124	0.454301	-0.633631	0.626196
42718														7.438566	0.991007	6.070855	0.123969	0.016534	0.101187	1.000000	-0.000065	-0.000060	0.000087	-0.460137	-0.395924	0.173673	-0.775471	8.627146	-50.703788	114.539672	-0.263037	0.576124	0.773882	-0.851168	-0.516224	0.095002	0.454229	-0.633715	0.626164
42719														7.414668	0.968780	6.062265	0.123574	0.016165	0.101040	1.000000	-0.000080	-0.000027	0.000086	-0.460167	-0.395876	0.173750	-0.775461	8.614628	-50.703637	114.541661	-0.263057	0.576116	0.773880	-0.851250	-0.516115	0.094865	0.454064	-0.633811	0.626187
42720														7.395094	0.975364	6.075706	0.123251	0.016264	0.101261	1.000000	-0.000029	0.000003	0.000042	-0.460180	-0.395816	0.173751	-0.775483	8.608445	-50.697391	114.545238	-0.263128	0.576177	0.773811	-0.851271	-0.516090	0.094810	0.453984	-0.633776	0.626280
