// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
04379														9.673598	0.948392	0.434998	0.161230	0.015796	0.007210	1.000000	0.000009	0.000251	-0.000068	-0.352569	-0.641663	0.277859	-0.621899	78.301423	-83.734961	48.666660	0.072072	0.081942	0.994028	-0.795108	-0.596979	0.106861	0.602170	-0.798061	0.022127
04380														9.654130	0.955904	0.434243	0.160905	0.015920	0.007207	1.000000	0.000041	0.000194	-0.000073	-0.352658	-0.641594	0.277727	-0.621978	78.155483	-83.720678	48.816122	0.072021	0.082316	0.994000	-0.795067	-0.597000	0.107047	0.602230	-0.798007	0.022450
04381														9.645606	0.982504	0.456726	0.160762	0.016363	0.007590	1.000000	0.000055	0.000143	-0.000075	-0.352723	-0.641563	0.277601	-0.622030	78.063922	-83.707448	48.912867	0.072033	0.082611	0.993975	-0.795005	-0.597049	0.107235	0.602310	-0.797940	0.022669
04382														9.611789	0.990674	0.424287	0.160198	0.016502	0.007061	1.000000	0.000064	0.000074	-0.000052	-0.352751	-0.641573	0.277509	-0.622044	78.041192	-83.698091	48.941066	0.072099	0.082768	0.993957	-0.794939	-0.597110	0.107385	0.602390	-0.797878	0.022745
04383														9.584287	1.022833	0.439098	0.159739	0.017041	0.007320	1.000000	0.000031	-0.000009	-0.000037	-0.352775	-0.641615	0.277483	-0.621999	78.093356	-83.692312	48.888972	0.072240	0.082778	0.993946	-0.794926	-0.597106	0.107504	0.602390	-0.797880	0.022668
04384														9.614114	1.004881	0.430456	0.160235	0.016748	0.007186	1.000000	-0.000020	-0.000073	-0.000002	-0.352781	-0.641673	0.277525	-0.621917	78.198109	-83.692359	48.779892	0.072397	0.082640	0.993946	-0.794962	-0.597051	0.107544	0.602324	-0.797935	0.022471
04385														9.634477	1.012976	0.404289	0.160573	0.016886	0.006757	1.000000	-0.000022	-0.000119	0.000020	-0.352765	-0.641754	0.277601	-0.621809	78.347250	-83.695572	48.625406	0.072583	0.082403	0.993952	-0.795008	-0.596989	0.107548	0.602241	-0.798006	0.022180
04386														9.680063	0.960370	0.422081	0.161332	0.016016	0.007055	1.000000	0.000005	-0.000125	0.000062	-0.352707	-0.641833	0.277691	-0.621720	78.493336	-83.703739	48.476591	0.072703	0.082108	0.993968	-0.795033	-0.596971	0.107465	0.602193	-0.798050	0.021877
04387														9.702973	0.980336	0.402273	0.161715	0.016350	0.006716	1.000000	-0.000003	-0.000068	0.000067	-0.352668	-0.641873	0.277770	-0.621666	78.582206	-83.710972	48.384357	0.072751	0.081897	0.993982	-0.795069	-0.596939	0.107376	0.602140	-0.798096	0.021686
04388														9.686232	0.966721	0.365449	0.161436	0.016125	0.006097	1.000000	0.000030	-0.000034	0.000084	-0.352604	-0.641900	0.277825	-0.621649	78.636685	-83.719343	48.330839	0.072731	0.081720	0.993998	-0.795064	-0.596967	0.107254	0.602148	-0.798093	0.021555
04389														9.669712	0.936970	0.394564	0.161160	0.015631	0.006575	1.000000	0.000034	0.000009	0.000094	-0.352541	-0.641899	0.277867	-0.621668	78.644017	-83.728078	48.325702	0.072638	0.081601	0.994015	-0.795052	-0.597010	0.107108	0.602176	-0.798073	0.021511
04390														9.661473	0.928575	0.376533	0.161022	0.015500	0.006279	1.000000	0.000075	-0.000012	0.000150	-0.352411	-0.641910	0.277929	-0.621703	78.667123	-83.743552	48.309180	0.072483	0.081379	0.994044	-0.795000	-0.597124	0.106854	0.602263	-0.798010	0.021415
04391														9.652204	0.952438	0.359681	0.160868	0.015896	0.005997	1.000000	0.000102	-0.000005	0.000143	-0.352271	-0.641929	0.277966	-0.621746	78.689651	-83.757927	48.296472	0.072335	0.081177	0.994071	-0.794914	-0.597281	0.106618	0.602395	-0.797913	0.021324
04392														9.646452	0.956919	0.347684	0.160772	0.015966	0.005801	1.000000	0.000123	-0.000027	0.000111	-0.352137	-0.641975	0.277981	-0.621767	78.741671	-83.769071	48.255522	0.072264	0.080981	0.994093	-0.794807	-0.597453	0.106447	0.602544	-0.797804	0.021190
04393														9.673206	0.987715	0.371266	0.161218	0.016476	0.006193	1.000000	0.000089	-0.000026	0.000089	-0.352035	-0.642016	0.278000	-0.621774	78.793945	-83.777797	48.210997	0.072226	0.080812	0.994109	-0.794733	-0.597575	0.106318	0.602647	-0.797730	0.021063
04394														9.692566	0.979592	0.375635	0.161541	0.016346	0.006266	1.000000	0.000056	-0.000027	0.000121	-0.351936	-0.642037	0.278062	-0.621781	78.837198	-83.790073	48.171387	0.072140	0.080603	0.994132	-0.794706	-0.597645	0.106125	0.602692	-0.797699	0.020942
04395														9.695279	0.990305	0.381730	0.161586	0.016523	0.006362	1.000000	0.000009	0.000000	0.000111	-0.351882	-0.642026	0.278137	-0.621789	78.848203	-83.800704	48.158765	0.072035	0.080450	0.994152	-0.794735	-0.597638	0.105948	0.602667	-0.797720	0.020886
04396														9.672471	0.935517	0.362535	0.161206	0.015614	0.006042	1.000000	0.000015	0.000005	0.000135	-0.351807	-0.642009	0.278221	-0.621812	78.851328	-83.813965	48.155193	0.071886	0.080274	0.994177	-0.794756	-0.597650	0.105724	0.602657	-0.797728	0.020835
04397														9.657390	0.950857	0.399885	0.160955	0.015864	0.006663	1.000000	-0.000009	0.000008	0.000103	-0.351767	-0.641989	0.278299	-0.621820	78.852813	-83.823735	48.150473	0.071780	0.080142	0.994196	-0.794802	-0.597619	0.105558	0.602610	-0.797765	0.020800
04398														9.646601	0.929984	0.375680	0.160775	0.015514	0.006261	1.000000	-0.000013	0.000001	0.000089	-0.351738	-0.641976	0.278373	-0.621817	78.864203	-83.832037	48.135246	0.071705	0.080016	0.994211	-0.794851	-0.597577	0.105421	0.602553	-0.797809	0.020751
04399														9.659857	0.929275	0.369470	0.160997	0.015497	0.006154	1.000000	-0.000021	0.000021	0.000054	-0.351744	-0.641958	0.278423	-0.621809	78.862849	-83.835731	48.131662	0.071667	0.079963	0.994218	-0.794907	-0.597514	0.105357	0.602484	-0.797861	0.020741
04400														9.659940	0.928339	0.369656	0.160998	0.015479	0.006162	1.000000	-0.000007	-0.000005	0.000042	-0.351739	-0.641966	0.278464	-0.621786	78.893736	-83.838637	48.097611	0.071681	0.079883	0.994224	-0.794941	-0.597476	0.105319	0.602438	-0.797898	0.020675
04401														9.655033	0.901790	0.356696	0.160917	0.015035	0.005946	1.000000	0.000007	-0.000008	0.000030	-0.351733	-0.641983	0.278491	-0.621760	78.930140	-83.840294	48.059304	0.071715	0.079814	0.994227	-0.794959	-0.597453	0.105304	0.602409	-0.797922	0.020602
04402														9.666046	0.920444	0.380848	0.161101	0.015342	0.006349	1.000000	0.000007	-0.000008	0.000007	-0.351739	-0.642005	0.278503	-0.621727	78.970843	-83.839528	48.016883	0.071783	0.079771	0.994225	-0.794973	-0.597431	0.105331	0.602383	-0.797943	0.020530
04403														9.661243	0.941311	0.339594	0.161020	0.015693	0.005665	1.000000	0.000035	-0.000027	0.000032	-0.351708	-0.642043	0.278520	-0.621698	79.029669	-83.841904	47.959433	0.071836	0.079668	0.994230	-0.794956	-0.597456	0.105312	0.602398	-0.797934	0.020414
04404														9.682927	0.947630	0.350342	0.161382	0.015796	0.005846	1.000000	0.000025	-0.000039	0.000015	-0.351688	-0.642091	0.278536	-0.621653	79.104209	-83.842663	47.885333	0.071930	0.079565	0.994231	-0.794946	-0.597467	0.105325	0.602401	-0.797936	0.020274
04405														9.691471	0.953411	0.367488	0.161524	0.015893	0.006131	1.000000	0.000020	-0.000034	0.000017	-0.351669	-0.642134	0.278552	-0.621612	79.173219	-83.843578	47.816591	0.072014	0.079467	0.994233	-0.794939	-0.597476	0.105334	0.602400	-0.797940	0.020145
04406														9.665267	0.951787	0.379617	0.161087	0.015865	0.006334	1.000000	0.000019	-0.000044	0.000013	-0.351654	-0.642181	0.278574	-0.621562	79.250553	-83.844248	47.738653	0.072115	0.079360	0.994234	-0.794939	-0.597472	0.105350	0.602388	-0.797953	0.020000
04407														9.668837	0.931700	0.383739	0.161147	0.015532	0.006404	1.000000	0.000003	-0.000051	0.000020	-0.351640	-0.642228	0.278609	-0.621506	79.334734	-83.845798	47.652557	0.072216	0.079232	0.994237	-0.794954	-0.597452	0.105353	0.602356	-0.797981	0.019840
04408														9.668914	0.931265	0.382860	0.161148	0.015525	0.006387	1.000000	-0.000007	-0.000040	0.000025	-0.351635	-0.642262	0.278651	-0.621455	79.404695	-83.847685	47.579321	0.072295	0.079116	0.994241	-0.794984	-0.597413	0.105345	0.602307	-0.798022	0.019706
04409														9.676101	0.938497	0.364196	0.161268	0.015642	0.006076	1.000000	-0.000000	-0.000036	0.000005	-0.351644	-0.642299	0.278679	-0.621399	79.473952	-83.847058	47.506727	0.072402	0.079032	0.994239	-0.795013	-0.597369	0.105379	0.602257	-0.798062	0.019580
04410														9.676168	0.938033	0.363607	0.161269	0.015641	0.006064	1.000000	-0.000020	-0.000027	0.000042	-0.351639	-0.642315	0.278736	-0.621360	79.524243	-83.850671	47.451781	0.072436	0.078916	0.994246	-0.795061	-0.597312	0.105335	0.602188	-0.798117	0.019477
04411														9.667787	0.931093	0.344841	0.161129	0.015526	0.005758	1.000000	0.000015	-0.000064	0.000047	-0.351601	-0.642364	0.278789	-0.621307	79.616650	-83.855498	47.358190	0.072508	0.078736	0.994255	-0.795072	-0.597308	0.105284	0.602166	-0.798138	0.019292
04412														9.679923	0.916204	0.367117	0.161331	0.015282	0.006119	1.000000	0.000012	-0.000003	0.000076	-0.351561	-0.642367	0.278839	-0.621303	79.640290	-83.862304	47.333725	0.072461	0.078618	0.994268	-0.795087	-0.597307	0.105175	0.602151	-0.798150	0.019227
04413														9.647813	0.920169	0.368679	0.160796	0.015350	0.006142	1.000000	0.000027	0.000017	0.000086	-0.351514	-0.642359	0.278881	-0.621319	79.642233	-83.869777	47.332480	0.072375	0.078522	0.994282	-0.795089	-0.597326	0.105048	0.602159	-0.798145	0.019200
04414														9.659615	0.873163	0.354412	0.160992	0.014573	0.005910	1.000000	0.000064	-0.000012	0.000128	-0.351411	-0.642369	0.278939	-0.621342	79.669023	-83.882648	47.310189	0.072254	0.078329	0.994306	-0.795056	-0.597408	0.104838	0.602218	-0.798103	0.019111
04415														9.655343	0.923671	0.350327	0.160921	0.015407	0.005842	1.000000	0.000088	-0.000013	0.000083	-0.351316	-0.642402	0.278951	-0.621356	79.709493	-83.890561	47.277370	0.072206	0.078187	0.994320	-0.794982	-0.597527	0.104716	0.602320	-0.798028	0.019012
04416														9.647326	0.948085	0.369167	0.160789	0.015802	0.006157	1.000000	0.000092	-0.000016	0.000005	-0.351267	-0.642463	0.278910	-0.621339	79.772054	-83.889415	47.222987	0.072294	0.078133	0.994318	-0.794890	-0.597642	0.104756	0.602431	-0.797947	0.018901
04417														9.718818	0.897364	0.376037	0.161980	0.014957	0.006269	1.000000	0.000071	-0.000005	0.000010	-0.351234	-0.642506	0.278884	-0.621324	79.818202	-83.888587	47.182101	0.072359	0.078092	0.994317	-0.794830	-0.597716	0.104786	0.602502	-0.797895	0.018820
04418														9.719034	0.943980	0.347715	0.161983	0.015739	0.005797	1.000000	0.000061	-0.000007	0.000042	-0.351186	-0.642537	0.278885	-0.621320	79.856736	-83.891686	47.147971	0.072369	0.078009	0.994323	-0.794785	-0.597783	0.104745	0.602561	-0.797853	0.018740
04419														9.688162	0.947849	0.385490	0.161470	0.015795	0.006415	1.000000	0.000016	0.000066	-0.000013	-0.351220	-0.642522	0.278854	-0.621329	79.824780	-83.887083	47.179493	0.072380	0.078108	0.994314	-0.794787	-0.597770	0.104813	0.602557	-0.797854	0.018812
04420														9.671073	0.935987	0.351085	0.161185	0.015597	0.005839	1.000000	0.000016	0.000078	-0.000018	-0.351260	-0.642502	0.278813	-0.621346	79.781413	-83.881671	47.222839	0.072385	0.078231	0.994304	-0.794784	-0.597760	0.104892	0.602561	-0.797849	0.018908
04421														9.643729	0.967918	0.366936	0.160730	0.016126	0.006101	1.000000	-0.000034	0.000085	-0.000037	-0.351347	-0.642464	0.278791	-0.621346	79.727570	-83.873944	47.270591	0.072411	0.078390	0.994290	-0.794842	-0.597662	0.105006	0.602480	-0.797907	0.019031
04422														9.624471	0.974880	0.363489	0.160409	0.016241	0.006046	1.000000	-0.000083	0.000066	-0.000047	-0.351465	-0.642427	0.278796	-0.621316	79.692248	-83.865386	47.294507	0.072479	0.078530	0.994274	-0.794953	-0.597490	0.105140	0.602325	-0.798022	0.019122
04423														9.642327	0.955016	0.399041	0.160706	0.015913	0.006644	1.000000	-0.000115	0.000029	-0.000032	-0.351585	-0.642394	0.278846	-0.621259	79.687620	-83.859343	47.283541	0.072565	0.078593	0.994262	-0.795109	-0.597265	0.105242	0.602110	-0.798184	0.019149
04424														9.647884	0.917291	0.373938	0.160798	0.015286	0.006229	1.000000	-0.000119	0.000009	-0.000020	-0.351694	-0.642368	0.278914	-0.621193	79.699228	-83.855262	47.255732	0.072651	0.078609	0.994255	-0.795272	-0.597036	0.105315	0.601884	-0.798354	0.019140
04425														9.666994	0.911071	0.379325	0.161116	0.015187	0.006319	1.000000	-0.000076	0.000010	0.000015	-0.351756	-0.642348	0.278977	-0.621152	79.709659	-83.854896	47.234058	0.072685	0.078587	0.994254	-0.795387	-0.596880	0.105325	0.601727	-0.798473	0.019122
04426														9.674137	0.918418	0.361812	0.161236	0.015307	0.006026	1.000000	-0.000063	0.000020	-0.000002	-0.351819	-0.642332	0.279015	-0.621115	79.715077	-83.852446	47.219333	0.072734	0.078599	0.994249	-0.795481	-0.596747	0.105369	0.601598	-0.798570	0.019120
04427														9.719483	0.913760	0.354418	0.161992	0.015226	0.005903	1.000000	-0.000022	0.000024	-0.000022	-0.351873	-0.642333	0.279016	-0.621083	79.725031	-83.847598	47.204343	0.072812	0.078642	0.994240	-0.795526	-0.596672	0.105455	0.601528	-0.798623	0.019117
04428														9.719411	0.914071	0.355581	0.161991	0.015233	0.005911	1.000000	0.000001	0.000094	-0.000010	-0.351925	-0.642295	0.278985	-0.621106	79.662599	-83.842533	47.264678	0.072789	0.078783	0.994231	-0.795547	-0.596632	0.105520	0.601503	-0.798638	0.019247
04429														9.720351	0.881131	0.356020	0.162006	0.014691	0.005919	1.000000	0.000063	0.000097	0.000036	-0.351909	-0.642264	0.278945	-0.621165	79.594736	-83.842692	47.337653	0.072687	0.078874	0.994231	-0.795500	-0.596700	0.105495	0.601578	-0.798579	0.019372
04430														9.639202	0.910865	0.362021	0.160654	0.015183	0.006019	1.000000	0.000105	0.000101	0.000016	-0.351882	-0.642249	0.278868	-0.621231	79.530410	-83.840535	47.411365	0.072610	0.078995	0.994227	-0.795405	-0.596824	0.105510	0.601713	-0.798474	0.019497
04431														9.617711	0.951435	0.323719	0.160296	0.015852	0.005390	1.000000	0.000102	0.000045	-0.000032	-0.351869	-0.642285	0.278777	-0.621242	79.535983	-83.833987	47.415010	0.072682	0.079083	0.994215	-0.795300	-0.596943	0.105623	0.601843	-0.798376	0.019508
04432														9.639227	0.959136	0.335284	0.160655	0.015975	0.005592	1.000000	0.000071	-0.000015	-0.000061	-0.351874	-0.642353	0.278708	-0.621199	79.603804	-83.825692	47.352727	0.072866	0.079110	0.994199	-0.795227	-0.597012	0.105788	0.601918	-0.798322	0.019408
04433														9.671728	0.985895	0.370683	0.161196	0.016425	0.006180	1.000000	0.000013	-0.000013	-0.000039	-0.351902	-0.642397	0.278686	-0.621148	79.662025	-83.819611	47.293777	0.073019	0.079112	0.994188	-0.795221	-0.596997	0.105911	0.601906	-0.798333	0.019320
04434														9.660708	0.967417	0.346152	0.161012	0.016121	0.005771	1.000000	-0.000033	-0.000012	-0.000017	-0.351943	-0.642417	0.278705	-0.621095	79.707390	-83.816257	47.242915	0.073128	0.079090	0.994182	-0.795271	-0.596919	0.105984	0.601828	-0.798394	0.019246
04435														9.660703	0.967578	0.345856	0.161012	0.016126	0.005768	1.000000	-0.000041	-0.000027	-0.000002	-0.351982	-0.642438	0.278748	-0.621032	79.764459	-83.814632	47.178359	0.073237	0.079028	0.994179	-0.795342	-0.596816	0.106031	0.601721	-0.798477	0.019146
04436														9.627313	0.958646	0.376036	0.160455	0.015979	0.006274	1.000000	-0.000063	-0.000051	0.000008	-0.352019	-0.642464	0.278818	-0.620954	79.841500	-83.814862	47.091718	0.073353	0.078915	0.994179	-0.795435	-0.596687	0.106052	0.601583	-0.798584	0.019003
04437														9.666738	0.960818	0.355706	0.161112	0.016009	0.005938	1.000000	-0.000073	-0.000064	-0.000031	-0.352088	-0.642501	0.278877	-0.620849	79.936204	-83.810809	46.985295	0.073548	0.078830	0.994171	-0.795544	-0.596524	0.106153	0.601415	-0.798715	0.018840
04438														9.661760	0.935212	0.341738	0.161029	0.015587	0.005705	1.000000	-0.000059	-0.000067	0.000001	-0.352123	-0.642539	0.278945	-0.620759	80.030805	-83.810479	46.881264	0.073695	0.078700	0.994171	-0.795634	-0.596398	0.106190	0.601278	-0.798822	0.018665
04439														9.637679	0.915644	0.322590	0.160628	0.015259	0.005388	1.000000	-0.000029	-0.000075	-0.000014	-0.352151	-0.642594	0.278994	-0.620665	80.138666	-83.808550	46.766385	0.073875	0.078577	0.994167	-0.795695	-0.596304	0.106258	0.601175	-0.798904	0.018471
04440														9.583841	0.914690	0.310695	0.159730	0.015243	0.005198	1.000000	0.000015	-0.000123	-0.000014	-0.352133	-0.642697	0.279027	-0.620553	80.303491	-83.807508	46.600142	0.074115	0.078375	0.994165	-0.795695	-0.596292	0.106328	0.601146	-0.798933	0.018168
04441														9.538511	0.920248	0.314857	0.158975	0.015328	0.005290	1.000000	0.000057	-0.000262	-0.000058	-0.352077	-0.642913	0.279056	-0.620349	80.624262	-83.804189	46.281770	0.074589	0.078004	0.994159	-0.795638	-0.596339	0.106485	0.601162	-0.798934	0.017582
04442														9.603470	0.941941	0.342876	0.160057	0.015684	0.005776	1.000000	0.000097	-0.000375	-0.000089	-0.351982	-0.643223	0.279079	-0.620071	81.074326	-83.799060	45.838167	0.075253	0.077488	0.994149	-0.795527	-0.596448	0.106708	0.601227	-0.798903	0.016759
04443														9.684754	0.960996	0.302788	0.161413	0.015996	0.005112	1.000000	0.000076	-0.000400	-0.000123	-0.351916	-0.643550	0.279102	-0.619759	81.552166	-83.790013	45.363895	0.076002	0.076974	0.994132	-0.795438	-0.596514	0.106999	0.601250	-0.798903	0.015892
04444														9.693748	1.000362	0.350412	0.161562	0.016660	0.005898	1.000000	0.000084	-0.000349	-0.000077	-0.351829	-0.643837	0.279131	-0.619497	81.971153	-83.784958	44.950055	0.076618	0.076485	0.994123	-0.795344	-0.596605	0.107199	0.601297	-0.798882	0.015121
04445														9.686343	1.010090	0.296181	0.161438	0.016823	0.004994	1.000000	0.000034	-0.000355	-0.000070	-0.351764	-0.644108	0.279196	-0.619223	82.388064	-83.780717	44.533057	0.077225	0.075977	0.994115	-0.795305	-0.596624	0.107379	0.601271	-0.798917	0.014350
04446														9.626923	1.001374	0.332995	0.160448	0.016676	0.005612	1.000000	-0.000005	-0.000384	-0.000084	-0.351733	-0.644383	0.279291	-0.618911	82.830395	-83.774747	44.084667	0.077892	0.075442	0.994103	-0.795324	-0.596560	0.107590	0.601159	-0.799015	0.013534
