// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
04380														7.838783	0.446212	5.618560	0.130650	0.007420	0.093639	1.000000	0.000099	0.000037	-0.000058	-0.038790	0.454775	0.046491	0.888546	4.649649	-54.270611	-177.384512	-0.583349	-0.026648	0.811784	0.111220	-0.992668	0.047337	0.804571	0.117900	0.582036
04381														7.829932	0.473527	5.607344	0.130509	0.007877	0.093443	1.000000	0.000077	0.000100	-0.000061	-0.038775	0.454642	0.046592	0.888609	4.668312	-54.253679	-177.395550	-0.583594	-0.026546	0.811611	0.111276	-0.992651	0.047546	0.804385	0.118061	0.582260
04382														7.815840	0.496894	5.664490	0.130304	0.008275	0.094354	1.000000	0.000056	0.000421	-0.000010	-0.038800	0.454226	0.046632	0.888819	4.672179	-54.200417	-177.392745	-0.584346	-0.026609	0.811068	0.111335	-0.992640	0.047647	0.803831	0.118143	0.583008
04383														7.798298	0.518563	5.544362	0.129985	0.008623	0.092389	1.000000	0.000248	0.000151	0.000022	-0.038926	0.454045	0.046840	0.888895	4.696781	-54.178398	-177.388385	-0.584656	-0.026668	0.810843	0.111737	-0.992582	0.047923	0.803550	0.118620	0.583298
04384														7.809452	0.465412	5.636489	0.130172	0.007762	0.093921	1.000000	-0.000000	0.000159	0.000038	-0.038959	0.453867	0.046821	0.888985	4.690217	-54.155643	-177.380146	-0.584973	-0.026767	0.810611	0.111769	-0.992580	0.047882	0.803314	0.118611	0.583624
04385														7.832074	0.487418	5.633601	0.130537	0.008123	0.093891	1.000000	0.000039	0.000023	0.000026	-0.038994	0.453809	0.046850	0.889012	4.691911	-54.148377	-177.376294	-0.585074	-0.026811	0.810536	0.111854	-0.992569	0.047908	0.803229	0.118691	0.583726
04386														7.805035	0.470714	5.652024	0.130092	0.007845	0.094189	1.000000	0.000066	0.000093	0.000043	-0.039065	0.453687	0.046892	0.889068	4.692852	-54.133274	-177.367223	-0.585283	-0.026913	0.810382	0.112011	-0.992550	0.047935	0.803055	0.118827	0.583938
04387														7.808820	0.508431	5.622401	0.130152	0.008468	0.093700	1.000000	0.000095	0.000060	0.000025	-0.039139	0.453593	0.046974	0.889109	4.700307	-54.121826	-177.361149	-0.585442	-0.026983	0.810265	0.112211	-0.992523	0.048024	0.802911	0.119036	0.584093
04388														7.824901	0.498905	5.662296	0.130412	0.008321	0.094376	1.000000	0.000039	-0.000029	0.000071	-0.039222	0.453583	0.046989	0.889110	4.695467	-54.121021	-177.347920	-0.585447	-0.027118	0.810257	0.112372	-0.992507	0.047976	0.802885	0.119138	0.584108
04389														7.818143	0.474769	5.653975	0.130301	0.007926	0.094233	1.000000	-0.000048	-0.000005	0.000066	-0.039251	0.453555	0.046922	0.889126	4.681098	-54.117287	-177.336753	-0.585495	-0.027235	0.810219	0.112361	-0.992515	0.047834	0.802852	0.119043	0.584173
04390														7.802936	0.434933	5.618491	0.130049	0.007252	0.093641	1.000000	0.000008	0.000008	0.000030	-0.039270	0.453511	0.046919	0.889148	4.678805	-54.111773	-177.332921	-0.585571	-0.027278	0.810162	0.112391	-0.992513	0.047817	0.802792	0.119055	0.584252
04391														7.816728	0.480698	5.634980	0.130282	0.008013	0.093911	1.000000	-0.000028	0.000038	-0.000011	-0.039254	0.453440	0.046909	0.889185	4.678343	-54.102522	-177.334458	-0.585702	-0.027268	0.810067	0.112350	-0.992517	0.047823	0.802702	0.119021	0.584383
04392														7.863138	0.483842	5.612078	0.131059	0.008066	0.093525	1.000000	-0.000007	0.000073	0.000008	-0.039254	0.453337	0.046901	0.889238	4.676831	-54.089291	-177.333370	-0.585889	-0.027288	0.809932	0.112336	-0.992519	0.047822	0.802568	0.119004	0.584571
04393														7.870730	0.499406	5.640433	0.131182	0.008326	0.094002	1.000000	0.000003	0.000039	0.000025	-0.039270	0.453265	0.046896	0.889275	4.674229	-54.080042	-177.329707	-0.586017	-0.027331	0.809837	0.112356	-0.992517	0.047807	0.802471	0.119005	0.584703
04394														7.845271	0.474431	5.677782	0.130755	0.007922	0.094628	1.000000	-0.000078	0.000005	0.000058	-0.039283	0.453227	0.046806	0.889298	4.657509	-54.074986	-177.319415	-0.586084	-0.027440	0.809786	0.112296	-0.992532	0.047642	0.802431	0.118857	0.584789
04395														7.845302	0.431920	5.662309	0.130751	0.007205	0.094377	1.000000	-0.000013	-0.000044	0.000041	-0.039301	0.453231	0.046783	0.889297	4.651797	-54.075450	-177.314154	-0.586075	-0.027493	0.809790	0.112307	-0.992534	0.047583	0.802436	0.118832	0.584787
04396														7.803255	0.465380	5.654923	0.130053	0.007759	0.094250	1.000000	-0.000005	-0.000013	0.000020	-0.039319	0.453206	0.046781	0.889309	4.649796	-54.072373	-177.310681	-0.586117	-0.027531	0.809759	0.112337	-0.992531	0.047566	0.802401	0.118845	0.584832
04397														7.802213	0.471748	5.635386	0.130036	0.007873	0.093924	1.000000	-0.000063	-0.000008	0.000034	-0.039323	0.453180	0.046721	0.889325	4.638957	-54.068891	-177.304581	-0.586163	-0.027596	0.809723	0.112288	-0.992542	0.047459	0.802374	0.118741	0.584890
04398														7.816156	0.475399	5.636224	0.130268	0.007932	0.093938	1.000000	-0.000035	-0.000008	0.000041	-0.039343	0.453152	0.046680	0.889340	4.630026	-54.065307	-177.297382	-0.586210	-0.027672	0.809686	0.112284	-0.992546	0.047372	0.802340	0.118685	0.584948
04399														7.806331	0.456914	5.641506	0.130107	0.007623	0.094023	1.000000	-0.000054	0.000013	0.000024	-0.039332	0.453106	0.046626	0.889367	4.621562	-54.059162	-177.294290	-0.586295	-0.027708	0.809623	0.112214	-0.992558	0.047293	0.802288	0.118579	0.585041
04400														7.861299	0.434077	5.630088	0.131021	0.007239	0.093835	1.000000	-0.000007	-0.000001	0.000027	-0.039346	0.453070	0.046612	0.889386	4.617806	-54.054525	-177.290459	-0.586359	-0.027750	0.809576	0.112224	-0.992558	0.047260	0.802240	0.118565	0.585110
04401														7.841030	0.446998	5.635902	0.130679	0.007454	0.093939	1.000000	-0.000015	-0.000054	0.000022	-0.039359	0.453082	0.046601	0.889380	4.614650	-54.056030	-177.287140	-0.586336	-0.027783	0.809591	0.112239	-0.992558	0.047226	0.802255	0.118558	0.585091
04402														7.823751	0.454736	5.628146	0.130392	0.007578	0.093807	1.000000	0.000012	-0.000038	-0.000002	-0.039356	0.453076	0.046620	0.889381	4.618316	-54.055417	-177.289488	-0.586346	-0.027759	0.809585	0.112249	-0.992555	0.047264	0.802246	0.118588	0.585097
04403														7.822310	0.452839	5.660613	0.130373	0.007553	0.094342	1.000000	-0.000010	0.000011	0.000035	-0.039372	0.453030	0.046599	0.889405	4.613122	-54.049483	-177.284576	-0.586427	-0.027813	0.809524	0.112257	-0.992557	0.047218	0.802186	0.118564	0.585184
04404														7.830687	0.435802	5.620832	0.130511	0.007266	0.093681	1.000000	-0.000016	-0.000007	0.000007	-0.039369	0.452999	0.046590	0.889422	4.611779	-54.045456	-177.284094	-0.586484	-0.027821	0.809483	0.112243	-0.992559	0.047209	0.802146	0.118546	0.585242
04405														7.870766	0.448197	5.655961	0.131176	0.007472	0.094270	1.000000	0.000009	-0.000032	0.000026	-0.039387	0.452991	0.046594	0.889425	4.610852	-54.044516	-177.281355	-0.586496	-0.027850	0.809473	0.112276	-0.992555	0.047200	0.802133	0.118568	0.585256
04406														7.846562	0.474079	5.655575	0.130773	0.007903	0.094264	1.000000	0.000020	-0.000030	0.000028	-0.039406	0.452980	0.046603	0.889429	4.610641	-54.043215	-177.278767	-0.586513	-0.027877	0.809460	0.112317	-0.992551	0.047199	0.802114	0.118599	0.585275
04407														7.826084	0.445755	5.646105	0.130432	0.007437	0.094106	1.000000	0.000012	-0.000029	0.000064	-0.039454	0.452970	0.046588	0.889433	4.603693	-54.042137	-177.268931	-0.586523	-0.027978	0.809449	0.112390	-0.992546	0.047130	0.802097	0.118616	0.585296
04408														7.828055	0.446468	5.612987	0.130465	0.007449	0.093553	1.000000	-0.000005	-0.000027	0.000060	-0.039493	0.452960	0.046561	0.889438	4.595675	-54.040915	-177.259840	-0.586536	-0.028072	0.809437	0.112434	-0.992545	0.047049	0.802081	0.118604	0.585319
04409														7.806366	0.457386	5.651281	0.130101	0.007629	0.094195	1.000000	-0.000027	-0.000054	0.000029	-0.039492	0.452972	0.046530	0.889433	4.590375	-54.042471	-177.257289	-0.586513	-0.028097	0.809452	0.112405	-0.992551	0.046993	0.802102	0.118549	0.585302
04410														7.841284	0.447987	5.645303	0.130685	0.007472	0.094092	1.000000	-0.000003	-0.000031	0.000042	-0.039527	0.452963	0.046517	0.889437	4.584989	-54.041370	-177.250057	-0.586525	-0.028172	0.809441	0.112454	-0.992548	0.046940	0.802087	0.118556	0.585322
04411														7.838905	0.452341	5.658109	0.130645	0.007553	0.094306	1.000000	-0.000050	-0.000032	0.000069	-0.039549	0.452959	0.046445	0.889442	4.570586	-54.040826	-177.239877	-0.586527	-0.028277	0.809436	0.112428	-0.992557	0.046793	0.802088	0.118449	0.585341
04412														7.813065	0.434592	5.674927	0.130211	0.007247	0.094591	1.000000	0.000003	-0.000066	0.000028	-0.039568	0.452981	0.046445	0.889430	4.568788	-54.043746	-177.236542	-0.586485	-0.028309	0.809466	0.112463	-0.992555	0.046771	0.802115	0.118466	0.585302
04413														7.772522	0.428426	5.619444	0.129540	0.007148	0.093660	1.000000	-0.000043	-0.000023	0.000031	-0.039575	0.452967	0.046402	0.889439	4.560685	-54.041761	-177.231423	-0.586510	-0.028363	0.809445	0.112437	-0.992561	0.046691	0.802100	0.118396	0.585336
04414														7.790355	0.419457	5.626504	0.129841	0.007000	0.093772	1.000000	-0.000093	0.000019	0.000004	-0.039535	0.452915	0.046324	0.889471	4.550682	-54.034710	-177.231337	-0.586609	-0.028368	0.809373	0.112293	-0.992582	0.046597	0.802047	0.118221	0.585444
04415														7.860109	0.435735	5.651248	0.131009	0.007259	0.094178	1.000000	-0.000015	0.000075	-0.000032	-0.039494	0.452810	0.046328	0.889526	4.554731	-54.021029	-177.238336	-0.586806	-0.028306	0.809233	0.112217	-0.992588	0.046653	0.801914	0.118186	0.585633
04416														7.848332	0.515802	5.648269	0.130800	0.008587	0.094146	1.000000	0.000088	-0.000055	-0.000010	-0.039515	0.452817	0.046418	0.889517	4.568457	-54.022243	-177.242566	-0.586791	-0.028262	0.809245	0.112337	-0.992568	0.046792	0.801908	0.118365	0.585605
04417														7.848344	0.466343	5.684084	0.130799	0.007772	0.094744	1.000000	0.000042	-0.000066	0.000028	-0.039553	0.452837	0.046452	0.889503	4.571244	-54.025131	-177.239271	-0.586749	-0.028294	0.809275	0.112435	-0.992556	0.046817	0.801925	0.118461	0.585562
04418														7.818213	0.412166	5.731054	0.130294	0.006872	0.095531	1.000000	0.000051	-0.000098	0.000054	-0.039619	0.452887	0.046487	0.889473	4.571490	-54.032003	-177.231082	-0.586648	-0.028373	0.809345	0.112586	-0.992539	0.046812	0.801978	0.118583	0.585465
04419														7.809352	0.461343	5.626352	0.130147	0.007677	0.093786	1.000000	0.000038	-0.000103	-0.000065	-0.039575	0.452937	0.046564	0.889446	4.588859	-54.038389	-177.245749	-0.586565	-0.028218	0.809411	0.112580	-0.992531	0.046982	0.802040	0.118682	0.585361
04420														7.734893	0.498144	5.642601	0.128906	0.008294	0.094057	1.000000	-0.000001	-0.000104	-0.000064	-0.039511	0.452987	0.046603	0.889421	4.601486	-54.044689	-177.260605	-0.586483	-0.028062	0.809475	0.112505	-0.992534	0.047104	0.802110	0.118696	0.585262
04421														7.764238	0.491793	5.714710	0.129399	0.008203	0.095251	1.000000	-0.000049	-0.000050	0.000014	-0.039497	0.452997	0.046565	0.889419	4.596013	-54.045723	-177.259662	-0.586468	-0.028071	0.809486	0.112446	-0.992543	0.047047	0.802129	0.118615	0.585251
04422														7.796567	0.455520	5.654479	0.129937	0.007598	0.094249	1.000000	-0.000015	-0.000062	0.000033	-0.039508	0.453017	0.046545	0.889409	4.591563	-54.048294	-177.256007	-0.586430	-0.028107	0.809512	0.112449	-0.992545	0.046999	0.802157	0.118590	0.585219
04423														7.834379	0.440828	5.634976	0.130568	0.007350	0.093922	1.000000	-0.000026	-0.000049	-0.000000	-0.039493	0.453023	0.046532	0.889407	4.590736	-54.049034	-177.257500	-0.586420	-0.028091	0.809520	0.112412	-0.992550	0.046990	0.802169	0.118555	0.585209
04424														7.822302	0.428271	5.652790	0.130368	0.007146	0.094218	1.000000	-0.000072	-0.000044	0.000007	-0.039466	0.453027	0.046476	0.889409	4.583388	-54.049252	-177.257276	-0.586417	-0.028093	0.809522	0.112313	-0.992565	0.046914	0.802185	0.118431	0.585212
04425														7.803502	0.434120	5.677722	0.130053	0.007235	0.094636	1.000000	-0.000034	-0.000057	-0.000030	-0.039417	0.453040	0.046469	0.889405	4.586505	-54.050566	-177.265259	-0.586402	-0.028010	0.809535	0.112219	-0.992574	0.046945	0.802209	0.118374	0.585191
04426														7.811112	0.457153	5.685041	0.130181	0.007619	0.094756	1.000000	-0.000010	-0.000042	-0.000007	-0.039391	0.453039	0.046468	0.889407	4.588561	-54.050341	-177.269642	-0.586408	-0.027966	0.809533	0.112172	-0.992578	0.046966	0.802212	0.118348	0.585193
04427														7.814267	0.451915	5.671199	0.130235	0.007527	0.094524	1.000000	0.000023	-0.000029	-0.000020	-0.039385	0.453024	0.046507	0.889413	4.595981	-54.048532	-177.274174	-0.586435	-0.027921	0.809515	0.112196	-0.992572	0.047044	0.802188	0.118412	0.585212
04428														7.832984	0.444328	5.676925	0.130537	0.007404	0.094633	1.000000	0.000010	-0.000133	-0.000000	-0.039368	0.453104	0.046524	0.889372	4.600450	-54.058717	-177.278857	-0.586294	-0.027866	0.809619	0.112186	-0.992571	0.047078	0.802293	0.118429	0.585065
04429														7.846256	0.415293	5.641787	0.130767	0.006919	0.094036	1.000000	-0.000024	-0.000046	-0.000039	-0.039322	0.453106	0.046531	0.889373	4.605885	-54.058746	-177.287620	-0.586298	-0.027776	0.809619	0.112110	-0.992577	0.047133	0.802301	0.118401	0.585060
04430														7.832012	0.459579	5.636007	0.130529	0.007651	0.093940	1.000000	-0.000036	-0.000053	-0.000089	-0.039224	0.453111	0.046549	0.889373	4.617726	-54.059014	-177.306225	-0.586303	-0.027586	0.809622	0.111954	-0.992589	0.047254	0.802319	0.118345	0.585046
04431														7.850807	0.502842	5.605548	0.130845	0.008370	0.093430	1.000000	0.000015	-0.000029	-0.000070	-0.039161	0.453096	0.046601	0.889381	4.632341	-54.056812	-177.321742	-0.586342	-0.027428	0.809599	0.111888	-0.992589	0.047406	0.802300	0.118380	0.585065
04432														7.856622	0.524720	5.645856	0.130941	0.008747	0.094101	1.000000	0.000024	-0.000024	0.000028	-0.039186	0.453078	0.046615	0.889388	4.632393	-54.054759	-177.318437	-0.586369	-0.027463	0.809578	0.111944	-0.992583	0.047409	0.802272	0.118426	0.585094
04433														7.830082	0.425484	5.632341	0.130496	0.007091	0.093880	1.000000	-0.000002	-0.000057	-0.000003	-0.039178	0.453091	0.046625	0.889382	4.634881	-54.056372	-177.320844	-0.586347	-0.027438	0.809595	0.111939	-0.992582	0.047432	0.802288	0.118437	0.585069
04434														7.851573	0.453578	5.640417	0.130855	0.007554	0.094014	1.000000	0.000016	-0.000054	-0.000028	-0.039148	0.453099	0.046658	0.889377	4.643380	-54.057324	-177.329102	-0.586338	-0.027353	0.809605	0.111915	-0.992581	0.047518	0.802298	0.118469	0.585049
04435														7.837388	0.497543	5.634561	0.130618	0.008292	0.093916	1.000000	0.000003	-0.000050	-0.000003	-0.039145	0.453105	0.046671	0.889374	4.645964	-54.058095	-177.330811	-0.586328	-0.027335	0.809613	0.111923	-0.992579	0.047543	0.802305	0.118490	0.585036
04436														7.810437	0.488051	5.631838	0.130167	0.008134	0.093873	1.000000	0.000006	-0.000072	0.000001	-0.039149	0.453130	0.046689	0.889360	4.648757	-54.061424	-177.331755	-0.586281	-0.027323	0.809647	0.111948	-0.992575	0.047568	0.802335	0.118527	0.584987
04437														7.805405	0.457907	5.642079	0.130084	0.007632	0.094043	1.000000	-0.000000	-0.000067	-0.000001	-0.039133	0.453151	0.046695	0.889349	4.651271	-54.064123	-177.335241	-0.586245	-0.027285	0.809674	0.111925	-0.992576	0.047591	0.802365	0.118523	0.584947
04438														7.836386	0.462127	5.629714	0.130603	0.007699	0.093834	1.000000	-0.000003	-0.000039	-0.000025	-0.039096	0.453147	0.046709	0.889352	4.656912	-54.063463	-177.342865	-0.586258	-0.027208	0.809668	0.111871	-0.992580	0.047649	0.802363	0.118513	0.584951
04439														7.850649	0.467173	5.629952	0.130840	0.007785	0.093838	1.000000	-0.000025	-0.000044	-0.000029	-0.039049	0.453148	0.046707	0.889354	4.660742	-54.063243	-177.350870	-0.586265	-0.027126	0.809665	0.111786	-0.992587	0.047688	0.802370	0.118467	0.584951
04440														7.868887	0.459621	5.636324	0.131145	0.007656	0.093943	1.000000	0.000002	-0.000035	-0.000034	-0.039016	0.453139	0.046733	0.889359	4.668174	-54.062016	-177.358804	-0.586286	-0.027046	0.809653	0.111752	-0.992588	0.047766	0.802359	0.118484	0.584962
04441														7.855557	0.496597	5.650393	0.130926	0.008272	0.094174	1.000000	-0.000029	-0.000005	-0.000055	-0.038958	0.453104	0.046743	0.889378	4.674897	-54.057268	-177.369583	-0.586358	-0.026938	0.809604	0.111655	-0.992595	0.047840	0.802320	0.118448	0.585024
04442														7.796802	0.441888	5.645514	0.129954	0.007367	0.094082	1.000000	-0.000040	0.000076	-0.000009	-0.038930	0.453000	0.046715	0.889434	4.672264	-54.043604	-177.371391	-0.586552	-0.026929	0.809464	0.111576	-0.992604	0.047828	0.802190	0.118370	0.585218
04443														7.823680	0.492420	5.664000	0.130405	0.008209	0.094385	1.000000	-0.000034	0.000109	-0.000012	-0.038910	0.452865	0.046695	0.889505	4.670311	-54.026096	-177.372563	-0.586799	-0.026928	0.809285	0.111514	-0.992611	0.047829	0.802017	0.118312	0.585466
04444														7.842092	0.486059	5.639584	0.130706	0.008101	0.093986	1.000000	-0.000019	0.000051	-0.000011	-0.038888	0.452782	0.046687	0.889549	4.670753	-54.015310	-177.375313	-0.586953	-0.026907	0.809174	0.111463	-0.992616	0.047846	0.801912	0.118276	0.585618
04445														7.836202	0.497249	5.666668	0.130605	0.008284	0.094443	1.000000	0.000005	0.000013	-0.000020	-0.038875	0.452731	0.046710	0.889574	4.675696	-54.008772	-177.379323	-0.587047	-0.026870	0.809107	0.111457	-0.992614	0.047904	0.801844	0.118303	0.585706
04446														7.815219	0.469529	5.657865	0.130254	0.007828	0.094297	1.000000	-0.000034	0.000004	-0.000009	-0.038854	0.452690	0.046693	0.889596	4.674510	-54.003369	-177.381246	-0.587124	-0.026854	0.809052	0.111403	-0.992620	0.047898	0.801795	0.118253	0.585783
04447														7.811951	0.474862	5.671872	0.130207	0.007915	0.094520	1.000000	0.000002	0.000086	0.000009	-0.038871	0.452576	0.046697	0.889654	4.673614	-53.988755	-177.378198	-0.587329	-0.026894	0.808902	0.111431	-0.992617	0.047905	0.801641	0.118273	0.585989
