// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D200
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
27086		9.622474	0.661797	-0.153599	0.627876	0.365454	-0.613794	0.308984	104.507375	-85.282909	-47.488396	0.055570	-0.060619	0.996613	-0.836635	0.541944	0.079614	-0.544935	-0.838225	-0.020600						
27087		9.637665	0.671554	-0.180913	0.627808	0.365363	-0.613842	0.309137	104.562995	-85.304298	-47.538849	0.055265	-0.060394	0.996644	-0.836707	0.541889	0.079234	-0.544855	-0.838277	-0.020584						
27088		9.667777	0.686350	-0.156138	0.627768	0.365329	-0.613836	0.309269	104.560698	-85.318043	-47.527820	0.055116	-0.060207	0.996663	-0.836802	0.541775	0.079003	-0.544724	-0.838364	-0.020521						
27089		9.667976	0.683733	-0.155262	0.627705	0.365290	-0.613842	0.309431	104.583594	-85.335264	-47.539681	0.054901	-0.059997	0.996688	-0.836924	0.541631	0.078705	-0.544559	-0.838472	-0.020477						
27090		9.638293	0.663139	-0.178482	0.627640	0.365276	-0.613830	0.309603	104.597156	-85.350861	-47.539035	0.054718	-0.059796	0.996710	-0.837073	0.541439	0.078437	-0.544348	-0.838611	-0.020427						
27091		9.714429	0.686718	-0.167372	0.627578	0.365271	-0.613801	0.309792	104.591722	-85.366851	-47.516940	0.054554	-0.059570	0.996732	-0.837245	0.541212	0.078170	-0.544100	-0.838774	-0.020350						
27092		9.706603	0.692804	-0.187415	0.627523	0.365258	-0.613765	0.309990	104.567450	-85.383795	-47.475916	0.054397	-0.059314	0.996756	-0.837418	0.540985	0.077894	-0.543850	-0.838938	-0.020243						
27093		9.629718	0.686361	-0.185997	0.627494	0.365252	-0.613685	0.310214	104.470791	-85.400895	-47.359625	0.054316	-0.058984	0.996780	-0.837614	0.540717	0.077640	-0.543556	-0.839134	-0.020037						
27094		9.637984	0.674737	-0.162666	0.627439	0.365224	-0.613646	0.310435	104.434222	-85.420757	-47.305589	0.054137	-0.058679	0.996808	-0.837795	0.540483	0.077318	-0.543294	-0.839306	-0.019901						
27095		9.706144	0.706970	-0.171961	0.627411	0.365222	-0.613575	0.310635	104.351357	-85.435779	-47.204800	0.054063	-0.058392	0.996829	-0.837974	0.540238	0.077093	-0.543026	-0.839484	-0.019724						
27096		9.644242	0.714110	-0.198662	0.627388	0.365232	-0.613497	0.310823	104.260402	-85.448787	-47.095824	0.054020	-0.058123	0.996847	-0.838151	0.539989	0.076905	-0.542757	-0.839663	-0.019546						
27097		9.597171	0.726722	-0.173073	0.627398	0.365233	-0.613422	0.310950	104.150850	-85.456957	-46.974609	0.054045	-0.057905	0.996858	-0.838263	0.539830	0.076804	-0.542581	-0.839780	-0.019364						
27098		9.642178	0.756758	-0.175624	0.627388	0.365276	-0.613358	0.311047	104.089221	-85.460016	-46.900169	0.054084	-0.057796	0.996862	-0.838384	0.539647	0.076774	-0.542391	-0.839905	-0.019269						
27099		9.658202	0.739164	-0.131523	0.627402	0.365321	-0.613279	0.311120	103.995314	-85.460333	-46.795370	0.054186	-0.057693	0.996863	-0.838482	0.539490	0.076800	-0.542228	-0.840013	-0.019142						
27100		9.704286	0.747711	-0.143764	0.627432	0.365342	-0.613213	0.311167	103.896773	-85.460369	-46.690545	0.054291	-0.057593	0.996863	-0.838537	0.539401	0.076832	-0.542134	-0.840077	-0.019009						
27101		9.675350	0.699669	-0.095067	0.627468	0.365355	-0.613138	0.311225	103.778513	-85.461657	-46.565779	0.054401	-0.057459	0.996865	-0.838593	0.539310	0.076849	-0.542035	-0.840145	-0.018845						
27102		9.689260	0.735105	-0.111752	0.627505	0.365368	-0.613062	0.311285	103.657175	-85.462960	-46.437643	0.054514	-0.057320	0.996866	-0.838653	0.539215	0.076867	-0.541932	-0.840215	-0.018677						
27103		9.690439	0.712793	-0.119124	0.627556	0.365377	-0.612967	0.311361	103.499420	-85.465196	-46.272155	0.054652	-0.057135	0.996869	-0.838720	0.539108	0.076880	-0.541813	-0.840296	-0.018456						
27104		9.666261	0.731060	-0.099861	0.627633	0.365347	-0.612873	0.311424	103.307186	-85.468812	-46.076879	0.054803	-0.056903	0.996874	-0.838743	0.539073	0.076881	-0.541763	-0.840335	-0.018184						
27105		9.666295	0.731033	-0.096763	0.627714	0.365323	-0.612768	0.311497	103.098455	-85.472424	-45.863731	0.054970	-0.056653	0.996879	-0.838778	0.539017	0.076885	-0.541691	-0.840387	-0.017890						
27106		9.643282	0.726803	-0.086653	0.627798	0.365285	-0.612668	0.311567	102.888889	-85.476794	-45.651289	0.055127	-0.056395	0.996885	-0.838800	0.538985	0.076876	-0.541642	-0.840425	-0.017591						
27107		9.613486	0.708877	-0.107479	0.627885	0.365251	-0.612564	0.311636	102.671675	-85.480604	-45.430899	0.055297	-0.056135	0.996891	-0.838823	0.538949	0.076877	-0.541589	-0.840466	-0.017285						
27108		9.598412	0.695929	-0.076310	0.627948	0.365230	-0.612482	0.311695	102.508251	-85.483520	-45.264075	0.055424	-0.055938	0.996895	-0.838850	0.538906	0.076877	-0.541533	-0.840506	-0.017055						
27109		9.583338	0.682675	-0.045833	0.627972	0.365217	-0.612423	0.311777	102.402648	-85.489147	-45.152177	0.055465	-0.055760	0.996902	-0.838910	0.538823	0.076812	-0.541437	-0.840572	-0.016892						
27110		9.590579	0.703679	-0.093783	0.627989	0.365199	-0.612389	0.311831	102.332860	-85.493551	-45.079246	0.055481	-0.055635	0.996908	-0.838941	0.538783	0.076758	-0.541388	-0.840606	-0.016782						
27111		9.589481	0.725136	-0.083316	0.627958	0.365178	-0.612402	0.311893	102.353649	-85.501040	-45.096402	0.055373	-0.055559	0.996919	-0.838983	0.538736	0.076625	-0.541333	-0.840641	-0.016782						
27112		9.620572	0.719222	-0.068854	0.627907	0.365163	-0.612444	0.311932	102.431826	-85.507351	-45.172508	0.055221	-0.055555	0.996927	-0.839012	0.538710	0.076495	-0.541304	-0.840658	-0.016863						
27113		9.623001	0.673171	-0.088416	0.627853	0.365171	-0.612467	0.311987	102.497500	-85.512713	-45.232427	0.055098	-0.055547	0.996935	-0.839074	0.538629	0.076384	-0.541220	-0.840710	-0.016930						
27114		9.643825	0.720683	-0.076688	0.627773	0.365159	-0.612526	0.312046	102.617578	-85.521365	-45.348333	0.054879	-0.055551	0.996947	-0.839127	0.538572	0.076202	-0.541161	-0.840746	-0.017058						
27115		9.692406	0.682157	-0.110621	0.627673	0.365158	-0.612590	0.312122	102.761896	-85.531082	-45.485937	0.054627	-0.055562	0.996960	-0.839205	0.538479	0.075993	-0.541064	-0.840805	-0.017212						
27116		9.731468	0.666660	-0.075876	0.627578	0.365139	-0.612662	0.312193	102.907195	-85.541701	-45.626679	0.054361	-0.055564	0.996974	-0.839264	0.538418	0.075769	-0.540999	-0.840844	-0.017364						
27117		9.722542	0.695486	-0.088379	0.627498	0.365118	-0.612703	0.312300	102.996113	-85.554422	-45.707953	0.054128	-0.055482	0.996991	-0.839352	0.538316	0.075527	-0.540887	-0.840915	-0.017431						
27118		9.676578	0.684996	-0.074671	0.627447	0.365082	-0.612730	0.312391	103.040459	-85.566039	-45.747449	0.053949	-0.055375	0.997007	-0.839410	0.538255	0.075316	-0.540814	-0.840961	-0.017444						
27119		9.645748	0.687401	-0.088904	0.627384	0.365058	-0.612745	0.312514	103.082683	-85.579220	-45.780770	0.053756	-0.055242	0.997025	-0.839508	0.538135	0.075080	-0.540682	-0.841046	-0.017448						
27120		9.725296	0.643912	-0.106843	0.627342	0.365022	-0.612757	0.312618	103.100385	-85.591271	-45.792441	0.053599	-0.055103	0.997041	-0.839576	0.538058	0.074870	-0.540591	-0.841105	-0.017423						
27121		9.649477	0.615481	-0.116428	0.627287	0.364983	-0.612756	0.312775	103.106391	-85.607764	-45.787922	0.053403	-0.054893	0.997063	-0.839690	0.537919	0.074589	-0.540433	-0.841208	-0.017366						
27122		9.547220	0.650049	-0.090480	0.627225	0.364951	-0.612769	0.312911	103.139609	-85.622580	-45.811826	0.053201	-0.054730	0.997083	-0.839793	0.537795	0.074328	-0.540294	-0.841297	-0.017351						
27123		9.569323	0.674294	-0.087867	0.627130	0.364965	-0.612804	0.313017	103.251960	-85.632596	-45.913288	0.052982	-0.054699	0.997096	-0.839909	0.537642	0.074124	-0.540135	-0.841397	-0.017457						
27124		9.584577	0.685575	-0.117169	0.627028	0.365019	-0.612847	0.313074	103.404605	-85.635919	-46.055683	0.052806	-0.054789	0.997101	-0.840015	0.537491	0.074021	-0.539988	-0.841488	-0.017641						
27125		9.646596	0.675317	-0.089535	0.626938	0.365064	-0.612892	0.313115	103.548649	-85.638400	-46.191848	0.052646	-0.054883	0.997104	-0.840097	0.537374	0.073934	-0.539875	-0.841556	-0.017816						
27126		9.662889	0.664930	-0.129092	0.626833	0.365124	-0.612960	0.313122	103.744329	-85.637929	-46.381384	0.052470	-0.055063	0.997103	-0.840163	0.537279	0.073881	-0.539790	-0.841606	-0.018071						
27127		9.661774	0.687123	-0.121497	0.626746	0.365204	-0.613003	0.313119	103.903762	-85.634145	-46.533627	0.052368	-0.055250	0.997098	-0.840234	0.537166	0.073894	-0.539689	-0.841665	-0.018292						
27128		9.706809	0.717250	-0.127783	0.626632	0.365248	-0.613088	0.313129	104.120556	-85.635609	-46.745425	0.052146	-0.055424	0.997100	-0.840291	0.537088	0.073800	-0.539621	-0.841703	-0.018565						
27129		9.684874	0.689973	-0.132418	0.626561	0.365263	-0.613162	0.313107	104.279018	-85.635603	-46.904561	0.051992	-0.055569	0.997100	-0.840292	0.537094	0.073748	-0.539635	-0.841690	-0.018769						
27130		9.607764	0.685955	-0.134958	0.626474	0.365295	-0.613244	0.313084	104.469267	-85.634696	-47.093946	0.051819	-0.055752	0.997099	-0.840308	0.537076	0.073701	-0.539627	-0.841689	-0.019018						
27131		9.606684	0.707836	-0.127339	0.626402	0.365301	-0.613331	0.313051	104.641179	-85.634667	-47.268338	0.051650	-0.055910	0.997099	-0.840292	0.537108	0.073644	-0.539668	-0.841658	-0.019239						
27132		9.575699	0.711897	-0.143813	0.626318	0.365316	-0.613430	0.313007	104.844151	-85.633707	-47.474010	0.051460	-0.056107	0.997098	-0.840275	0.537142	0.073592	-0.539712	-0.841624	-0.019504						
27133		9.576794	0.688858	-0.155712	0.626231	0.365318	-0.613549	0.312945	105.069840	-85.632552	-47.705188	0.051247	-0.056329	0.997096	-0.840233	0.537216	0.073534	-0.539798	-0.841561	-0.019799						
27134		9.577852	0.666103	-0.168101	0.626132	0.365355	-0.613677	0.312852	105.334322	-85.626664	-47.974774	0.051050	-0.056646	0.997088	-0.840192	0.537280	0.073540	-0.539881	-0.841500	-0.020166						
27135		9.639826	0.656719	-0.142470	0.626017	0.365402	-0.613804	0.312775	105.612715	-85.621337	-48.255786	0.050833	-0.056965	0.997081	-0.840176	0.537307	0.073531	-0.539927	-0.841461	-0.020548						
27136		9.694094	0.663696	-0.218810	0.625917	0.365431	-0.613932	0.312690	105.873285	-85.616509	-48.521441	0.050624	-0.057263	0.997075	-0.840136	0.537371	0.073517	-0.540009	-0.841400	-0.020905						
27137		9.716019	0.690006	-0.219173	0.625825	0.365458	-0.614048	0.312615	106.109145	-85.612077	-48.761640	0.050434	-0.057533	0.997069	-0.840102	0.537425	0.073505	-0.540079	-0.841347	-0.021229						
27138		9.746986	0.685341	-0.207386	0.625750	0.365494	-0.614143	0.312539	106.309417	-85.606177	-48.965518	0.050296	-0.057789	0.997061	-0.840073	0.537468	0.073529	-0.540137	-0.841302	-0.021514						
27139		9.737878	0.716730	-0.221168	0.625723	0.365484	-0.614225	0.312442	106.435710	-85.601153	-49.101510	0.050216	-0.057974	0.997054	-0.839983	0.537602	0.073565	-0.540284	-0.841203	-0.021701						
27140		9.731809	0.673276	-0.182117	0.625719	0.365492	-0.614262	0.312368	106.493282	-85.595378	-49.165173	0.050218	-0.058106	0.997047	-0.839924	0.537685	0.073639	-0.540376	-0.841141	-0.021804						
27141		9.691669	0.709731	-0.208767	0.625721	0.365505	-0.614278	0.312317	106.520999	-85.590541	-49.196196	0.050241	-0.058197	0.997040	-0.839890	0.537728	0.073710	-0.540426	-0.841107	-0.021863						
27142		9.669650	0.683830	-0.211298	0.625747	0.365496	-0.614282	0.312267	106.505027	-85.586907	-49.185662	0.050293	-0.058236	0.997035	-0.839835	0.537804	0.073776	-0.540506	-0.841056	-0.021861						
27143		9.661650	0.692861	-0.232279	0.625755	0.365488	-0.614285	0.312254	106.499543	-85.586404	-49.182094	0.050303	-0.058239	0.997035	-0.839817	0.537832	0.073787	-0.540535	-0.841038	-0.021856						
27144		9.661651	0.693026	-0.231757	0.625782	0.365472	-0.614282	0.312225	106.468926	-85.584908	-49.155535	0.050347	-0.058236	0.997033	-0.839776	0.537891	0.073823	-0.540594	-0.841001	-0.021824						
27145		9.607604	0.693362	-0.238690	0.625775	0.365440	-0.614300	0.312242	106.482517	-85.589236	-49.170685	0.050282	-0.058192	0.997038	-0.839766	0.537918	0.073746	-0.540616	-0.840987	-0.021820						
27146		9.646686	0.679129	-0.202581	0.625765	0.365404	-0.614322	0.312260	106.503417	-85.593968	-49.193312	0.050205	-0.058150	0.997045	-0.839754	0.537947	0.073659	-0.540641	-0.840971	-0.021824						
27147		9.669819	0.682088	-0.209184	0.625752	0.365354	-0.614350	0.312290	106.526695	-85.601130	-49.218621	0.050098	-0.058077	0.997054	-0.839742	0.537983	0.073531	-0.540669	-0.840952	-0.021818						
27148		9.716025	0.688800	-0.222655	0.625729	0.365314	-0.614368	0.312347	106.548806	-85.609507	-49.239346	0.049982	-0.057985	0.997065	-0.839763	0.537971	0.073383	-0.540647	-0.840967	-0.021805						
27149		9.771285	0.664266	-0.223989	0.625724	0.365269	-0.614365	0.312416	106.527012	-85.618567	-49.215434	0.049903	-0.057845	0.997078	-0.839790	0.537949	0.073240	-0.540613	-0.840990	-0.021732						
27150		9.717367	0.663178	-0.229718	0.625747	0.365198	-0.614322	0.312538	106.416935	-85.632736	-49.100928	0.049857	-0.057559	0.997096	-0.839838	0.537900	0.073045	-0.540542	-0.841041	-0.021522						
27151		9.679393	0.644731	-0.191884	0.625794	0.365138	-0.614256	0.312642	106.263916	-85.643737	-48.944116	0.049889	-0.057278	0.997111	-0.839876	0.537858	0.072918	-0.540481	-0.841087	-0.021273						
27152		9.678492	0.665594	-0.179721	0.625813	0.365085	-0.614200	0.312778	106.145681	-85.657415	-48.818567	0.049857	-0.056989	0.997129	-0.839951	0.537767	0.072733	-0.540368	-0.841165	-0.021056						
27153		9.694832	0.654158	-0.214798	0.625854	0.365031	-0.614116	0.312922	105.973842	-85.670900	-48.638595	0.049881	-0.056656	0.997147	-0.840030	0.537664	0.072571	-0.540241	-0.841254	-0.020773						
27154		9.662954	0.679649	-0.216532	0.625908	0.364959	-0.614038	0.313052	105.789905	-85.684537	-48.449597	0.049910	-0.056313	0.997165	-0.840081	0.537606	0.072408	-0.540160	-0.841313	-0.020476						
27155		9.693078	0.695816	-0.189255	0.625961	0.364896	-0.613951	0.313189	105.597372	-85.697653	-48.250510	0.049954	-0.055969	0.997182	-0.840145	0.537527	0.072257	-0.540056	-0.841387	-0.020171						
27156		9.693246	0.694407	-0.185811	0.626031	0.364831	-0.613855	0.313315	105.378118	-85.709696	-48.025893	0.050033	-0.055617	0.997198	-0.840196	0.537464	0.072132	-0.539970	-0.841450	-0.019839						
27157		9.716500	0.696930	-0.188784	0.626118	0.364736	-0.613747	0.313463	105.113845	-85.725225	-47.757094	0.050111	-0.055182	0.997218	-0.840240	0.537418	0.071961	-0.539894	-0.841508	-0.019435						
27158		9.732931	0.685707	-0.221971	0.626237	0.364636	-0.613613	0.313603	104.785698	-85.739286	-47.425488	0.050264	-0.054711	0.997236	-0.840270	0.537388	0.071835	-0.539833	-0.841559	-0.018960						
27159		9.732098	0.706644	-0.207101	0.626377	0.364500	-0.613471	0.313760	104.410400	-85.756719	-47.048588	0.050416	-0.054157	0.997259	-0.840284	0.537389	0.071664	-0.539797	-0.841594	-0.018414						
27160		9.742344	0.651340	-0.198675	0.626550	0.364341	-0.613308	0.313916	103.966655	-85.774656	-46.605467	0.050619	-0.053538	0.997282	-0.840275	0.537425	0.071501	-0.539792	-0.841611	-0.017783						
27161		9.764640	0.675825	-0.189128	0.626728	0.364165	-0.613127	0.314119	103.477067	-85.796808	-46.113769	0.050809	-0.052824	0.997310	-0.840294	0.537425	0.071275	-0.539745	-0.841655	-0.017082						
27162		9.711972	0.651908	-0.198765	0.626939	0.363975	-0.612917	0.314328	102.910058	-85.818889	-45.545493	0.051062	-0.052043	0.997339	-0.840302	0.537440	0.071066	-0.539708	-0.841695	-0.016290						
27163		9.698068	0.614528	-0.171754	0.627167	0.363761	-0.612699	0.314546	102.299830	-85.842546	-44.935405	0.051321	-0.051206	0.997369	-0.840298	0.537478	0.070834	-0.539691	-0.841722	-0.015444						
27164		9.698364	0.612231	-0.163013	0.627401	0.363554	-0.612462	0.314780	101.653712	-85.865787	-44.287149	0.051608	-0.050339	0.997398	-0.840314	0.537483	0.070607	-0.539639	-0.841771	-0.014563						
27165		9.728467	0.627756	-0.129517	0.627655	0.363353	-0.612191	0.315035	100.938158	-85.888372	-43.567140	0.051951	-0.049416	0.997426	-0.840349	0.537455	0.070397	-0.539551	-0.841843	-0.013605						
27166		9.690224	0.608963	-0.084822	0.627913	0.363147	-0.611915	0.315293	100.202750	-85.910675	-42.827382	0.052300	-0.048477	0.997454	-0.840383	0.537430	0.070184	-0.539464	-0.841914	-0.012632						
27167		9.667293	0.603041	-0.068199	0.628177	0.362961	-0.611619	0.315556	99.437979	-85.930359	-42.055854	0.052694	-0.047539	0.997479	-0.840437	0.537367	0.070008	-0.539341	-0.842007	-0.011637						
27168		9.666387	0.623557	-0.048657	0.628432	0.362774	-0.611321	0.315841	98.664573	-85.951423	-41.273816	0.053062	-0.046573	0.997505	-0.840511	0.537279	0.069796	-0.539189	-0.842117	-0.010636						
27169		9.668760	0.576591	-0.057595	0.628686	0.362597	-0.611013	0.316133	97.875596	-85.971094	-40.474529	0.053446	-0.045606	0.997529	-0.840600	0.537166	0.069597	-0.539013	-0.842243	-0.009627						
27170		9.628066	0.602850	0.006000	0.628914	0.362436	-0.610724	0.316422	97.136721	-85.989959	-39.724262	0.053786	-0.044693	0.997552	-0.840701	0.537035	0.069390	-0.538822	-0.842375	-0.008688						
27171		9.605007	0.597038	0.022143	0.629146	0.362298	-0.610414	0.316718	96.371250	-86.006189	-38.944436	0.054170	-0.043779	0.997572	-0.840827	0.536859	0.069219	-0.538586	-0.842535	-0.007729						
27172		9.597473	0.604182	0.009760	0.629350	0.362186	-0.610128	0.316993	95.679602	-86.019813	-38.238008	0.054519	-0.042961	0.997588	-0.840958	0.536674	0.069071	-0.538347	-0.842696	-0.006869						
27173		9.588839	0.634038	0.006183	0.629541	0.362097	-0.609845	0.317259	95.013730	-86.030922	-37.556027	0.054873	-0.042191	0.997602	-0.841100	0.536466	0.068953	-0.538088	-0.842867	-0.006049						
27174		9.558158	0.637610	-0.000667	0.629724	0.362010	-0.609571	0.317521	94.366904	-86.041708	-36.893220	0.055207	-0.041441	0.997615	-0.841242	0.536259	0.068830	-0.537832	-0.843036	-0.005256						
27175		9.595373	0.645723	0.052580	0.629888	0.361943	-0.609344	0.317709	93.830730	-86.047302	-36.345932	0.055522	-0.040854	0.997621	-0.841337	0.536117	0.068779	-0.537651	-0.843155	-0.004605						
27176		9.635373	0.639097	0.015127	0.630034	0.361888	-0.609109	0.317932	93.293214	-86.054574	-35.792955	0.055811	-0.040242	0.997630	-0.841475	0.535912	0.068693	-0.537406	-0.843314	-0.003953						
27177		9.618613	0.647854	0.059086	0.630168	0.361808	-0.608907	0.318144	92.793107	-86.064036	-35.280879	0.056034	-0.039646	0.997641	-0.841583	0.535759	0.068560	-0.537213	-0.843440	-0.003345						
27178		9.548603	0.687284	0.022858	0.630293	0.361728	-0.608727	0.318331	92.335199	-86.072605	-34.813249	0.056233	-0.039102	0.997652	-0.841671	0.535637	0.068435	-0.537055	-0.843543	-0.002791						
27179		9.628074	0.644236	0.011169	0.630389	0.361674	-0.608574	0.318495	91.962196	-86.079395	-34.430203	0.056396	-0.038659	0.997660	-0.841762	0.535506	0.068334	-0.536895	-0.843646	-0.002341						
27180		9.680884	0.664948	0.033817	0.630496	0.361606	-0.608438	0.318620	91.603779	-86.084319	-34.066531	0.056569	-0.038252	0.997666	-0.841808	0.535444	0.068262	-0.536805	-0.843704	-0.001911						
27181		9.673433	0.673149	0.016926	0.630630	0.361538	-0.608288	0.318718	91.216700	-86.085733	-33.676662	0.056808	-0.037853	0.997667	-0.841826	0.535417	0.068248	-0.536751	-0.843739	-0.001449						
27182		9.680872	0.664611	0.042913	0.630768	0.361471	-0.608172	0.318743	90.897203	-86.082801	-33.361053	0.057058	-0.037567	0.997664	-0.841779	0.535483	0.068306	-0.536798	-0.843710	-0.001070						
27183		9.719790	0.681897	0.012846	0.630948	0.361390	-0.608034	0.318742	90.515378	-86.076366	-32.986703	0.057396	-0.037255	0.997656	-0.841694	0.535601	0.068424	-0.536895	-0.843649	-0.000615						
27184		9.765251	0.660795	0.075988	0.631135	0.361302	-0.607891	0.318744	90.118352	-86.070086	-32.597526	0.057740	-0.036923	0.997649	-0.841606	0.535726	0.068536	-0.536997	-0.843584	-0.000142						
27185		9.745214	0.642756	-0.002098	0.631366	0.361154	-0.607737	0.318749	89.626782	-86.065754	-32.119085	0.058110	-0.036479	0.997643	-0.841468	0.535933	0.068610	-0.537173	-0.843472	0.000447						
27186		9.712356	0.640656	0.069727	0.631619	0.360990	-0.607567	0.318758	89.083408	-86.061206	-31.589981	0.058512	-0.035983	0.997638	-0.841318	0.536159	0.068682	-0.537364	-0.843350	0.001099						
27187		9.706069	0.627285	0.045279	0.631850	0.360830	-0.607401	0.318797	88.556472	-86.059038	-31.074174	0.058866	-0.035474	0.997635	-0.841201	0.536340	0.068707	-0.537509	-0.843256	0.001731						
27188		9.683984	0.601028	0.048829	0.632096	0.360652	-0.607233	0.318831	88.003340	-86.056951	-30.534394	0.059229	-0.034936	0.997633	-0.841062	0.536555	0.068723	-0.537686	-0.843142	0.002396						
27189		9.660695	0.597208	0.062332	0.632362	0.360466	-0.607039	0.318882	87.387694	-86.054094	-29.931062	0.059637	-0.034336	0.997629	-0.840932	0.536756	0.068743	-0.537844	-0.843038	0.003136						
