// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Year	Month	Day	Second	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	VelInc_X	VelInc_Y	VelInc_Z	OriInc_q0	OriInc_q1	OriInc_q2	OriInc_q3	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]
32578														6.963604	0.395802	6.656113	0.116049	0.006633	0.110945	1.000000	-0.000279	-0.000100	0.000042	-0.432658	-0.357407	0.165298	-0.811014	3.413753	-46.282731	122.382807	-0.370135	0.583626	0.722759	-0.819941	-0.570968	0.041152	0.436689	-0.577387	0.689874
32579														6.937693	0.338298	6.676847	0.115616	0.005671	0.111291	1.000000	-0.000239	-0.000104	0.000055	-0.432685	-0.357348	0.165530	-0.810979	3.381165	-46.290069	122.391433	-0.370173	0.583492	0.722847	-0.820100	-0.570767	0.040754	0.436357	-0.577721	0.689805
32580														6.968329	0.282863	6.671865	0.116128	0.004727	0.111208	1.000000	-0.000096	-0.000093	0.000019	-0.432703	-0.357344	0.165635	-0.810949	3.369136	-46.295830	122.392652	-0.370147	0.583423	0.722917	-0.820177	-0.570667	0.040605	0.436235	-0.577890	0.689741
32581														6.988011	0.331128	6.637780	0.116459	0.005523	0.110638	1.000000	-0.000033	-0.000074	0.000007	-0.432706	-0.357356	0.165673	-0.810935	3.365622	-46.299375	122.392912	-0.370125	0.583384	0.722960	-0.820200	-0.570637	0.040560	0.436210	-0.577959	0.689699
32582														7.017045	0.341909	6.649506	0.116947	0.005694	0.110830	1.000000	0.000057	-0.000037	0.000013	-0.432679	-0.357373	0.165626	-0.810951	3.371130	-46.298551	122.394387	-0.370146	0.583383	0.722950	-0.820144	-0.570713	0.040627	0.436298	-0.577885	0.689705
32583														7.017673	0.342510	6.648812	0.116955	0.005703	0.110820	1.000000	0.000050	-0.000057	0.000002	-0.432665	-0.357406	0.165589	-0.810951	3.377650	-46.300060	122.393146	-0.370123	0.583375	0.722968	-0.820106	-0.570762	0.040705	0.436389	-0.577844	0.689682
32584														7.020296	0.342566	6.627579	0.117002	0.005689	0.110464	1.000000	0.000115	-0.000031	-0.000064	-0.432680	-0.357460	0.165463	-0.810945	3.399462	-46.298291	122.381883	-0.370020	0.583467	0.722947	-0.820053	-0.570820	0.040969	0.436576	-0.577695	0.689688
32585														6.989730	0.367645	6.643307	0.116494	0.006103	0.110725	1.000000	0.000156	-0.000019	-0.000057	-0.432683	-0.357519	0.165303	-0.810951	3.425079	-46.295044	122.371018	-0.369932	0.583571	0.722907	-0.819967	-0.570921	0.041279	0.436812	-0.577490	0.689711
32586														6.993627	0.419768	6.660528	0.116557	0.006979	0.111013	1.000000	0.000111	-0.000030	-0.000043	-0.432690	-0.357563	0.165190	-0.810950	3.443724	-46.293072	122.362312	-0.369856	0.583649	0.722884	-0.819912	-0.570983	0.041505	0.436979	-0.577350	0.689722
32587														6.994343	0.389646	6.652114	0.116572	0.006485	0.110870	1.000000	0.000089	-0.000004	0.000003	-0.432670	-0.357570	0.165100	-0.810976	3.454261	-46.288573	122.361671	-0.369880	0.583701	0.722829	-0.819840	-0.571077	0.041636	0.437094	-0.577204	0.689771
32588														6.967931	0.410091	6.626750	0.116127	0.006828	0.110452	1.000000	0.000084	-0.000044	0.000020	-0.432633	-0.357604	0.165038	-0.810994	3.462309	-46.288686	122.363394	-0.369897	0.583688	0.722831	-0.819761	-0.571183	0.041732	0.437227	-0.577112	0.689764
32589														6.964472	0.413765	6.667143	0.116069	0.006891	0.111125	1.000000	0.000069	-0.000051	0.000026	-0.432589	-0.357638	0.164991	-0.811011	3.468186	-46.289777	122.366618	-0.369922	0.583656	0.722844	-0.819684	-0.571289	0.041802	0.437351	-0.577040	0.689746
32590														6.961279	0.396464	6.656587	0.116012	0.006602	0.110954	1.000000	0.000046	-0.000087	-0.000005	-0.432573	-0.357695	0.164968	-0.810999	3.475053	-46.294632	122.364590	-0.369869	0.583617	0.722902	-0.819650	-0.571332	0.041881	0.437460	-0.577036	0.689680
32591														7.018225	0.429362	6.638001	0.116965	0.007154	0.110639	1.000000	0.000016	-0.000045	-0.000005	-0.432573	-0.357707	0.164949	-0.810998	3.478474	-46.294754	122.363063	-0.369853	0.583626	0.722904	-0.819639	-0.571345	0.041922	0.437494	-0.577015	0.689676
32592														7.030158	0.400333	6.619694	0.117164	0.006673	0.110334	1.000000	0.000005	-0.000051	0.000010	-0.432572	-0.357713	0.164950	-0.810996	3.478848	-46.295563	122.362890	-0.369845	0.583618	0.722914	-0.819637	-0.571346	0.041926	0.437503	-0.577021	0.689665
32593														7.000516	0.390964	6.627045	0.116669	0.006517	0.110457	1.000000	0.000015	-0.000054	0.000019	-0.432547	-0.357727	0.164944	-0.811004	3.479001	-46.296820	122.366058	-0.369869	0.583584	0.722929	-0.819604	-0.571394	0.041927	0.437545	-0.577008	0.689649
32594														6.988454	0.390088	6.656324	0.116467	0.006497	0.110946	1.000000	0.000020	-0.000063	-0.000019	-0.432557	-0.357757	0.164926	-0.810989	3.484660	-46.298966	122.361535	-0.369809	0.583591	0.722955	-0.819605	-0.571388	0.041994	0.437594	-0.577008	0.689618
32595														7.025684	0.416521	6.636407	0.117090	0.006934	0.110613	1.000000	0.000054	-0.000046	-0.000013	-0.432548	-0.357788	0.164874	-0.810991	3.493357	-46.299166	122.358883	-0.369780	0.583606	0.722957	-0.819565	-0.571437	0.042098	0.437693	-0.576943	0.689609
32596														7.020045	0.400749	6.646830	0.116997	0.006676	0.110785	1.000000	0.000010	-0.000035	-0.000018	-0.432556	-0.357793	0.164848	-0.810990	3.497645	-46.298237	122.356186	-0.369759	0.583633	0.722946	-0.819560	-0.571441	0.042150	0.437722	-0.576912	0.689618
32597														7.020540	0.400915	6.646296	0.117005	0.006682	0.110776	1.000000	0.000002	-0.000040	0.000006	-0.432558	-0.357792	0.164845	-0.810990	3.498125	-46.297839	122.355746	-0.369757	0.583640	0.722941	-0.819561	-0.571440	0.042156	0.437721	-0.576906	0.689622
32598														7.022940	0.399509	6.625345	0.117047	0.006656	0.110424	1.000000	0.000020	-0.000014	0.000002	-0.432564	-0.357776	0.164816	-0.810999	3.500866	-46.294406	122.354532	-0.369768	0.583685	0.722900	-0.819553	-0.571448	0.042192	0.437726	-0.576853	0.689664
32599														6.966557	0.399125	6.650904	0.116108	0.006649	0.110850	1.000000	0.000007	-0.000012	-0.000017	-0.432589	-0.357758	0.164789	-0.811000	3.504402	-46.290675	122.350461	-0.369752	0.583751	0.722855	-0.819568	-0.571423	0.042238	0.437712	-0.576811	0.689708
32600														6.986103	0.406259	6.652328	0.116436	0.006766	0.110871	1.000000	0.000012	0.000010	-0.000027	-0.432616	-0.357727	0.164741	-0.811009	3.509542	-46.284337	122.346016	-0.369749	0.583847	0.722778	-0.819576	-0.571407	0.042304	0.437700	-0.576730	0.689784
32601														6.968595	0.398403	6.630294	0.116142	0.006639	0.110506	1.000000	-0.000003	-0.000014	-0.000014	-0.432643	-0.357704	0.164724	-0.811008	3.511580	-46.280774	122.342351	-0.369736	0.583908	0.722735	-0.819598	-0.571373	0.042332	0.437669	-0.576701	0.689827
32602														6.981918	0.389042	6.642810	0.116368	0.006479	0.110711	1.000000	0.000035	0.000022	-0.000007	-0.432650	-0.357670	0.164661	-0.811032	3.516836	-46.273238	122.341017	-0.369773	0.583997	0.722644	-0.819574	-0.571402	0.042401	0.437682	-0.576582	0.689918
32603														6.970946	0.386682	6.652541	0.116183	0.006445	0.110875	1.000000	-0.000007	0.000005	-0.000001	-0.432665	-0.357629	0.164642	-0.811046	3.516680	-46.267684	122.340413	-0.369805	0.584060	0.722577	-0.819584	-0.571388	0.042403	0.437638	-0.576532	0.689988
32604														6.968247	0.419685	6.681352	0.116140	0.006998	0.111353	1.000000	0.000003	0.000021	0.000031	-0.432659	-0.357573	0.164622	-0.811078	3.513656	-46.260416	122.344514	-0.369895	0.584111	0.722490	-0.819569	-0.571412	0.042372	0.437589	-0.576457	0.690082
32605														6.983615	0.408123	6.673340	0.116392	0.006804	0.111224	1.000000	-0.000004	-0.000011	0.000016	-0.432658	-0.357543	0.164614	-0.811093	3.511828	-46.256667	122.346439	-0.369940	0.584139	0.722444	-0.819565	-0.571419	0.042353	0.437558	-0.576422	0.690131
32606														6.968457	0.419239	6.681160	0.116138	0.006987	0.111356	1.000000	0.000039	-0.000026	0.000033	-0.432626	-0.357543	0.164583	-0.811117	3.513348	-46.254918	122.350672	-0.369995	0.584130	0.722423	-0.819512	-0.571494	0.042373	0.437612	-0.576357	0.690152
32607														6.975566	0.404144	6.661588	0.116255	0.006732	0.111031	1.000000	0.000046	-0.000038	0.000016	-0.432601	-0.357559	0.164545	-0.811131	3.517743	-46.254468	122.352401	-0.370016	0.584124	0.722418	-0.819461	-0.571562	0.042426	0.437689	-0.576295	0.690154
32608														7.021922	0.402331	6.644751	0.117026	0.006707	0.110752	1.000000	0.000008	-0.000049	0.000019	-0.432586	-0.357564	0.164544	-0.811137	3.517169	-46.255126	122.354720	-0.370035	0.584102	0.722426	-0.819442	-0.571590	0.042419	0.437708	-0.576290	0.690146
32609														7.000753	0.396794	6.663454	0.116678	0.006618	0.111059	1.000000	-0.000012	-0.000010	0.000027	-0.432589	-0.357530	0.164549	-0.811149	3.513709	-46.251646	122.356729	-0.370079	0.584126	0.722384	-0.819450	-0.571582	0.042380	0.437657	-0.576274	0.690192
32610														7.013908	0.418574	6.683728	0.116895	0.006976	0.111399	1.000000	0.000013	-0.000026	0.000008	-0.432584	-0.357522	0.164530	-0.811159	3.514963	-46.249736	122.357385	-0.370099	0.584142	0.722361	-0.819435	-0.571603	0.042396	0.437669	-0.576237	0.690216
32611														7.002920	0.427056	6.650294	0.116712	0.007114	0.110842	1.000000	0.000014	-0.000029	-0.000021	-0.432604	-0.357522	0.164502	-0.811154	3.519950	-46.247961	122.352773	-0.370064	0.584191	0.722339	-0.819443	-0.571586	0.042458	0.437682	-0.576204	0.690234
32612														6.964472	0.413595	6.646734	0.116067	0.006898	0.110787	1.000000	-0.000014	-0.000068	0.000031	-0.432589	-0.357531	0.164534	-0.811152	3.515607	-46.250896	122.356070	-0.370077	0.584138	0.722375	-0.819442	-0.571591	0.042403	0.437672	-0.576252	0.690200
32613														6.909333	0.401480	6.714283	0.115149	0.006697	0.111911	1.000000	-0.000023	-0.000053	0.000027	-0.432574	-0.357527	0.164562	-0.811156	3.510704	-46.252172	122.359915	-0.370108	0.584100	0.722390	-0.819441	-0.571597	0.042343	0.437649	-0.576285	0.690188
32614														6.916738	0.385499	6.694448	0.115272	0.006430	0.111581	1.000000	-0.000043	-0.000058	0.000003	-0.432584	-0.357523	0.164599	-0.811145	3.506482	-46.253931	122.359979	-0.370097	0.584081	0.722411	-0.819472	-0.571557	0.042291	0.437601	-0.576344	0.690169
32615														6.969452	0.399620	6.666374	0.116151	0.006661	0.111113	1.000000	-0.000018	-0.000062	-0.000011	-0.432602	-0.357532	0.164615	-0.811128	3.506487	-46.255824	122.356987	-0.370054	0.584080	0.722434	-0.819501	-0.571515	0.042290	0.437583	-0.576386	0.690145
32616														6.976225	0.416147	6.654696	0.116267	0.006933	0.110915	1.000000	0.000030	-0.000030	0.000006	-0.432584	-0.357536	0.164581	-0.811142	3.509897	-46.254324	122.358358	-0.370078	0.584087	0.722416	-0.819462	-0.571568	0.042332	0.437636	-0.576326	0.690162
32617														6.949030	0.394487	6.684305	0.115812	0.006578	0.111411	1.000000	-0.000026	-0.000050	0.000006	-0.432590	-0.357530	0.164603	-0.811138	3.506947	-46.254929	122.358697	-0.370077	0.584078	0.722423	-0.819481	-0.571544	0.042296	0.437601	-0.576359	0.690156
32618														6.977715	0.384119	6.645589	0.116293	0.006402	0.110762	1.000000	-0.000020	-0.000022	-0.000017	-0.432612	-0.357510	0.164599	-0.811136	3.507308	-46.252385	122.356058	-0.370067	0.584122	0.722393	-0.819505	-0.571508	0.042302	0.437563	-0.576350	0.690188
32619														6.987067	0.387889	6.655991	0.116444	0.006470	0.110941	1.000000	-0.000023	-0.000065	0.000022	-0.432594	-0.357518	0.164628	-0.811136	3.503079	-46.255072	122.359815	-0.370087	0.584069	0.722425	-0.819499	-0.571521	0.042249	0.437558	-0.576391	0.690157
32620														6.974430	0.397139	6.642767	0.116235	0.006622	0.110718	1.000000	-0.000012	-0.000047	0.000012	-0.432591	-0.357516	0.164640	-0.811136	3.501222	-46.255559	122.360852	-0.370095	0.584058	0.722431	-0.819503	-0.571518	0.042226	0.437545	-0.576406	0.690152
32621														7.007941	0.393784	6.656073	0.116795	0.006566	0.110939	1.000000	-0.000015	-0.000036	0.000008	-0.432590	-0.357505	0.164647	-0.811140	3.499262	-46.254750	122.362023	-0.370112	0.584059	0.722421	-0.819506	-0.571514	0.042203	0.437523	-0.576409	0.690164
32622														6.951503	0.403522	6.638617	0.115851	0.006730	0.110651	1.000000	-0.000026	-0.000066	0.000013	-0.432590	-0.357512	0.164679	-0.811130	3.495851	-46.257489	122.362805	-0.370102	0.584024	0.722454	-0.819523	-0.571493	0.042160	0.437500	-0.576465	0.690132
32623														6.981092	0.382267	6.642149	0.116346	0.006372	0.110708	1.000000	0.000005	-0.000051	0.000010	-0.432588	-0.357520	0.164679	-0.811128	3.496388	-46.258391	122.362690	-0.370094	0.584016	0.722465	-0.819520	-0.571497	0.042166	0.437512	-0.576469	0.690120
32624														6.988553	0.387972	6.672974	0.116470	0.006464	0.111222	1.000000	0.000036	-0.000052	0.000014	-0.432566	-0.357541	0.164655	-0.811135	3.499651	-46.259312	122.364093	-0.370102	0.583997	0.722476	-0.819481	-0.571550	0.042204	0.437579	-0.576436	0.690106
32625														7.030650	0.400371	6.654169	0.117167	0.006667	0.110914	1.000000	0.000062	-0.000095	0.000005	-0.432548	-0.357608	0.164631	-0.811120	3.507485	-46.265157	122.361635	-0.370038	0.583950	0.722547	-0.819443	-0.571598	0.042294	0.437704	-0.576436	0.690027
32626														7.019783	0.440982	6.628116	0.116990	0.007345	0.110475	1.000000	0.000053	-0.000055	0.000011	-0.432526	-0.357638	0.164596	-0.811125	3.513092	-46.266467	122.361872	-0.370031	0.583935	0.722563	-0.819398	-0.571658	0.042361	0.437795	-0.576391	0.690006
32627														6.964507	0.408960	6.645095	0.116069	0.006814	0.110758	1.000000	0.000032	-0.000058	0.000017	-0.432504	-0.357663	0.164579	-0.811130	3.515805	-46.268199	122.363372	-0.370035	0.583907	0.722584	-0.819361	-0.571708	0.042392	0.437860	-0.576370	0.689983
32628														6.984946	0.415433	6.645585	0.116408	0.006929	0.110768	1.000000	-0.000004	-0.000072	0.000041	-0.432473	-0.357679	0.164606	-0.811134	3.511579	-46.271678	122.368665	-0.370066	0.583835	0.722626	-0.819339	-0.571744	0.042339	0.437875	-0.576407	0.689942
32629														6.985734	0.415131	6.644777	0.116424	0.006919	0.110751	1.000000	-0.000018	-0.000045	-0.000018	-0.432503	-0.357677	0.164612	-0.811118	3.512702	-46.271721	122.364003	-0.370018	0.583865	0.722626	-0.819377	-0.571688	0.042352	0.437845	-0.576432	0.689940
32630														6.984336	0.416792	6.664712	0.116401	0.006944	0.111084	1.000000	0.000016	-0.000045	-0.000005	-0.432505	-0.357688	0.164594	-0.811115	3.516223	-46.271876	122.362057	-0.369997	0.583876	0.722628	-0.819370	-0.571696	0.042394	0.437876	-0.576414	0.689936
32631														6.993009	0.431988	6.632518	0.116546	0.007197	0.110546	1.000000	-0.000003	-0.000038	-0.000024	-0.432536	-0.357687	0.164584	-0.811101	3.519589	-46.271017	122.356468	-0.369946	0.583921	0.722618	-0.819400	-0.571649	0.042436	0.437863	-0.576414	0.689944
32632														7.015798	0.426424	6.655312	0.116924	0.007109	0.110928	1.000000	-0.000035	-0.000054	-0.000021	-0.432564	-0.357687	0.164605	-0.811082	3.519148	-46.272113	122.352385	-0.369897	0.583936	0.722631	-0.819444	-0.571587	0.042429	0.437823	-0.576461	0.689931
32633														6.992644	0.401967	6.643791	0.116541	0.006695	0.110734	1.000000	0.000024	-0.000033	-0.000012	-0.432573	-0.357692	0.164574	-0.811081	3.524136	-46.270787	122.349346	-0.369875	0.583970	0.722615	-0.819436	-0.571593	0.042491	0.437855	-0.576421	0.689944
32634														6.991123	0.403693	6.663860	0.116515	0.006729	0.111069	1.000000	0.000019	-0.000036	0.000021	-0.432553	-0.357692	0.164559	-0.811095	3.524506	-46.269984	122.352171	-0.369909	0.583960	0.722605	-0.819406	-0.571637	0.042496	0.437883	-0.576387	0.689954
32635														6.988979	0.416177	6.641297	0.116479	0.006933	0.110693	1.000000	0.000020	-0.000039	-0.000009	-0.432552	-0.357702	0.164532	-0.811097	3.528702	-46.269432	122.350649	-0.369897	0.583976	0.722598	-0.819389	-0.571657	0.042547	0.437924	-0.576351	0.689957
32636														6.977186	0.383474	6.662869	0.116283	0.006392	0.111052	1.000000	-0.000005	-0.000035	0.000005	-0.432550	-0.357695	0.164529	-0.811101	3.528364	-46.268513	122.351210	-0.369909	0.583982	0.722587	-0.819386	-0.571661	0.042543	0.437919	-0.576341	0.689969
32637														6.976499	0.426022	6.627869	0.116271	0.007099	0.110468	1.000000	0.000019	-0.000031	0.000009	-0.432540	-0.357694	0.164507	-0.811111	3.530357	-46.267169	122.352120	-0.369927	0.583990	0.722571	-0.819363	-0.571693	0.042568	0.437948	-0.576301	0.689985
32638														6.995000	0.402391	6.641285	0.116579	0.006709	0.110692	1.000000	0.000011	-0.000036	0.000033	-0.432513	-0.357691	0.164501	-0.811128	3.528781	-46.266586	122.356832	-0.369979	0.583966	0.722564	-0.819328	-0.571744	0.042550	0.437969	-0.576274	0.689993
32639														6.973884	0.396865	6.660051	0.116229	0.006618	0.111004	1.000000	-0.000015	-0.000024	0.000013	-0.432519	-0.357668	0.164507	-0.811134	3.526292	-46.264414	122.357646	-0.370002	0.583984	0.722538	-0.819340	-0.571729	0.042521	0.437928	-0.576271	0.690022
32640														6.946185	0.406756	6.697910	0.115765	0.006780	0.111636	1.000000	0.000005	-0.000038	0.000015	-0.432515	-0.357664	0.164505	-0.811138	3.525965	-46.263857	122.358435	-0.370014	0.583985	0.722531	-0.819334	-0.571737	0.042518	0.437928	-0.576262	0.690030
32641														6.946590	0.385580	6.646614	0.115770	0.006429	0.110783	1.000000	0.000007	-0.000054	0.000031	-0.432490	-0.357672	0.164510	-0.811147	3.524138	-46.265254	122.362534	-0.370046	0.583943	0.722548	-0.819307	-0.571778	0.042495	0.437952	-0.576264	0.690013
32642														6.995160	0.402854	6.659673	0.116581	0.006715	0.111000	1.000000	-0.000014	-0.000044	-0.000009	-0.432509	-0.357670	0.164517	-0.811136	3.524579	-46.265233	122.359527	-0.370016	0.583963	0.722548	-0.819334	-0.571740	0.042500	0.437928	-0.576282	0.690013
32643														6.974480	0.397545	6.677984	0.116232	0.006627	0.111309	1.000000	0.000017	-0.000082	0.000030	-0.432470	-0.357707	0.164524	-0.811139	3.524182	-46.269890	122.364037	-0.370030	0.583884	0.722604	-0.819290	-0.571803	0.042492	0.437997	-0.576299	0.689955
32644														6.964843	0.394673	6.686423	0.116071	0.006581	0.111450	1.000000	0.000007	-0.000083	0.000033	-0.432437	-0.357739	0.164543	-0.811139	3.522236	-46.274640	122.368272	-0.370042	0.583806	0.722661	-0.819261	-0.571847	0.042465	0.438043	-0.576334	0.689897
32645														6.954910	0.370812	6.644259	0.115907	0.006183	0.110747	1.000000	-0.000016	-0.000077	0.000005	-0.432436	-0.357760	0.164569	-0.811125	3.520849	-46.278515	122.368017	-0.370013	0.583767	0.722708	-0.819272	-0.571832	0.042445	0.438045	-0.576389	0.689849
32646														6.988511	0.399531	6.664999	0.116466	0.006656	0.111093	1.000000	0.000005	-0.000083	-0.000018	-0.432445	-0.357801	0.164571	-0.811102	3.524957	-46.282958	122.363762	-0.369939	0.583747	0.722762	-0.819281	-0.571815	0.042491	0.438090	-0.576426	0.689790
32647														7.004442	0.420676	6.663829	0.116733	0.007003	0.111072	1.000000	0.000031	-0.000070	-0.000039	-0.432472	-0.357843	0.164542	-0.811075	3.534453	-46.285719	122.355045	-0.369832	0.583774	0.722795	-0.819295	-0.571788	0.042603	0.438156	-0.576426	0.689748
32648														6.994562	0.397891	6.621520	0.116564	0.006627	0.110371	1.000000	0.000002	-0.000109	-0.000037	-0.432491	-0.357905	0.164551	-0.811035	3.540389	-46.292876	122.347882	-0.369711	0.583744	0.722881	-0.819318	-0.571749	0.042669	0.438215	-0.576494	0.689654
32649														7.020064	0.391312	6.622907	0.116991	0.006517	0.110393	1.000000	0.000016	-0.000094	-0.000026	-0.432497	-0.357960	0.164545	-0.811009	3.546415	-46.298414	122.342926	-0.369623	0.583717	0.722948	-0.819319	-0.571743	0.042737	0.438287	-0.576528	0.689579
32650														7.014852	0.375637	6.632958	0.116909	0.006253	0.110555	1.000000	0.000054	-0.000046	-0.000013	-0.432490	-0.357991	0.164493	-0.811010	3.555290	-46.298691	122.339937	-0.369590	0.583733	0.722951	-0.819281	-0.571789	0.042844	0.438385	-0.576466	0.689569
32651														6.989404	0.385355	6.649942	0.116484	0.006412	0.110840	1.000000	0.000062	-0.000059	-0.000030	-0.432495	-0.358036	0.164436	-0.810999	3.566959	-46.300164	122.333592	-0.369516	0.583758	0.722969	-0.819254	-0.571817	0.042983	0.438498	-0.576413	0.689542
32652														6.994088	0.436552	6.666405	0.116559	0.007261	0.111118	1.000000	0.000072	-0.000090	-0.000060	-0.432518	-0.358115	0.164374	-0.810964	3.583643	-46.304911	122.321826	-0.369364	0.583783	0.723026	-0.819242	-0.571820	0.043180	0.438649	-0.576384	0.689470
32653														6.977606	0.429841	6.643194	0.116284	0.007154	0.110731	1.000000	0.000061	-0.000088	-0.000028	-0.432511	-0.358184	0.164328	-0.810947	3.595067	-46.309728	122.316500	-0.369277	0.583766	0.723084	-0.819206	-0.571862	0.043314	0.438789	-0.576360	0.689400
32654														6.972917	0.414250	6.652718	0.116201	0.006901	0.110894	1.000000	0.000038	-0.000128	0.000004	-0.432486	-0.358269	0.164334	-0.810921	3.600313	-46.319367	122.315151	-0.369198	0.583672	0.723201	-0.819175	-0.571901	0.043369	0.438913	-0.576416	0.689275
32655														6.961327	0.392808	6.630754	0.116013	0.006541	0.110523	1.000000	0.000033	-0.000085	-0.000023	-0.432487	-0.358324	0.164312	-0.810901	3.608044	-46.323975	122.310366	-0.369119	0.583654	0.723256	-0.819162	-0.571913	0.043459	0.439005	-0.576423	0.689211
32656														7.008242	0.412792	6.663933	0.116798	0.006870	0.111072	1.000000	0.000055	-0.000054	-0.000031	-0.432489	-0.358364	0.164256	-0.810894	3.618899	-46.324921	122.304981	-0.369057	0.583679	0.723268	-0.819132	-0.571946	0.043588	0.439112	-0.576365	0.689191
32657														6.964766	0.445727	6.667045	0.116073	0.007426	0.111124	1.000000	0.000016	-0.000057	-0.000010	-0.432497	-0.358385	0.164242	-0.810883	3.623140	-46.326430	122.301648	-0.369013	0.583684	0.723286	-0.819132	-0.571942	0.043638	0.439149	-0.576364	0.689169
