// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
27138		9.542235	-0.013972	1.845967	0.655605	0.333873	-0.540989	0.407482	-0.929037	-78.945436	64.490011	0.082578	0.173051	0.981445	-0.895538	0.444974	-0.003109	-0.437255	-0.878665	0.191719						
27139		9.508109	-0.014106	1.852202	0.655643	0.333879	-0.540940	0.407480	-0.905990	-78.939762	64.467706	0.082687	0.173106	0.981426	-0.895541	0.444969	-0.003033	-0.437229	-0.878656	0.191817						
27140		9.523626	-0.040299	1.837366	0.655650	0.333897	-0.540889	0.407523	-0.898910	-78.934694	64.466666	0.082728	0.173183	0.981409	-0.895587	0.444876	-0.003011	-0.437127	-0.878688	0.191904						
27141		9.499627	-0.046753	1.901922	0.655620	0.333961	-0.540851	0.407568	-0.884826	-78.934999	64.463039	0.082737	0.173173	0.981410	-0.895666	0.444717	-0.002964	-0.436963	-0.878771	0.191900						
27142		9.492925	-0.028241	1.863438	0.655591	0.334035	-0.540855	0.407551	-0.857719	-78.941250	64.440928	0.082757	0.173045	0.981431	-0.895701	0.444647	-0.002871	-0.436887	-0.878831	0.191794						
27143		9.489974	-0.039538	1.841190	0.655583	0.334076	-0.540878	0.407498	-0.832140	-78.947480	64.413973	0.082792	0.172909	0.981452	-0.895687	0.444676	-0.002784	-0.436910	-0.878843	0.191689						
27144		9.502092	-0.035607	1.808258	0.655589	0.334094	-0.540862	0.407496	-0.818989	-78.946913	64.402321	0.082832	0.172901	0.981450	-0.895697	0.444657	-0.002740	-0.436882	-0.878855	0.191699						
27145		9.493333	-0.026450	1.861387	0.655597	0.334120	-0.540830	0.407503	-0.801682	-78.944940	64.388323	0.082889	0.172912	0.981443	-0.895720	0.444610	-0.002683	-0.436823	-0.878876	0.191733						
27146		9.490123	-0.038116	1.840448	0.655608	0.334134	-0.540810	0.407500	-0.788290	-78.943579	64.376033	0.082936	0.172915	0.981439	-0.895727	0.444597	-0.002638	-0.436801	-0.878882	0.191757						
27147		9.481423	-0.028986	1.893280	0.655594	0.334174	-0.540804	0.407498	-0.773480	-78.946015	64.364809	0.082952	0.172861	0.981447	-0.895753	0.444545	-0.002588	-0.436745	-0.878919	0.191716						
27148		9.490322	-0.037443	1.839436	0.655576	0.334201	-0.540809	0.407499	-0.767973	-78.948673	64.361758	0.082941	0.172815	0.981456	-0.895771	0.444508	-0.002569	-0.436709	-0.878947	0.191671						
27149		9.493724	-0.025146	1.859408	0.655537	0.334256	-0.540824	0.407497	-0.757923	-78.954921	64.356414	0.082911	0.172711	0.981477	-0.895806	0.444438	-0.002534	-0.436643	-0.879003	0.191565						
27150		9.521067	-0.005967	1.814913	0.655524	0.334293	-0.540826	0.407485	-0.743076	-78.958097	64.343714	0.082926	0.172644	0.981487	-0.895821	0.444409	-0.002484	-0.436610	-0.879031	0.191511						
27151		9.533067	-0.002397	1.782514	0.655544	0.334280	-0.540802	0.407496	-0.741063	-78.954006	64.341767	0.082962	0.172704	0.981474	-0.895821	0.444408	-0.002478	-0.436603	-0.879019	0.191581						
27152		9.524088	0.006488	1.836862	0.655611	0.334248	-0.540716	0.407527	-0.728739	-78.940781	64.330178	0.083095	0.172892	0.981429	-0.895825	0.444400	-0.002440	-0.436569	-0.878987	0.191808						
27153		9.474483	-0.009543	1.855917	0.655697	0.334204	-0.540628	0.407543	-0.711353	-78.926179	64.310993	0.083261	0.173089	0.981381	-0.895809	0.444432	-0.002385	-0.436570	-0.878931	0.192059						
27154		9.477353	0.002791	1.878561	0.655735	0.334181	-0.540572	0.407575	-0.708927	-78.917288	64.309870	0.083331	0.173225	0.981351	-0.895819	0.444413	-0.002378	-0.436537	-0.878915	0.192211						
27155		9.481341	-0.069353	1.891857	0.655746	0.334170	-0.540549	0.407596	-0.712541	-78.913597	64.314733	0.083343	0.173289	0.981338	-0.895829	0.444392	-0.002391	-0.436513	-0.878912	0.192274						
27156		9.462045	-0.012974	1.890442	0.655716	0.334195	-0.540550	0.407623	-0.717216	-78.915646	64.324297	0.083299	0.173271	0.981345	-0.895868	0.444314	-0.002407	-0.436442	-0.878955	0.192239						
27157		9.527089	-0.023454	1.857069	0.655655	0.334242	-0.540568	0.407658	-0.726820	-78.921548	64.341395	0.083204	0.173205	0.981365	-0.895927	0.444194	-0.002437	-0.436339	-0.879029	0.192137						
27158		9.527235	-0.023874	1.856313	0.655639	0.334241	-0.540569	0.407683	-0.739437	-78.921583	64.356293	0.083158	0.173226	0.981365	-0.895947	0.444155	-0.002480	-0.436308	-0.879045	0.192136						
27159		9.523948	-0.036374	1.835779	0.655648	0.334238	-0.540505	0.407757	-0.746372	-78.913244	64.370485	0.083177	0.173375	0.981337	-0.896004	0.444039	-0.002505	-0.436186	-0.879074	0.192279						
27160		9.514845	-0.027906	1.890589	0.655698	0.334200	-0.540413	0.407830	-0.751509	-78.898579	64.379887	0.083257	0.173615	0.981288	-0.896038	0.443970	-0.002525	-0.436101	-0.879061	0.192530						
27161		9.488804	0.004423	1.849075	0.655719	0.334209	-0.540336	0.407890	-0.743454	-78.889619	64.378926	0.083327	0.173752	0.981258	-0.896092	0.443861	-0.002500	-0.435977	-0.879089	0.192684						
27162		9.464666	-0.002153	1.914265	0.655729	0.334212	-0.540305	0.407912	-0.739800	-78.886060	64.378014	0.083356	0.173806	0.981246	-0.896113	0.443819	-0.002489	-0.435928	-0.879099	0.192745						
27163		9.476593	0.001242	1.882391	0.655741	0.334212	-0.540277	0.407930	-0.735941	-78.882458	64.376024	0.083389	0.173859	0.981234	-0.896127	0.443791	-0.002477	-0.435893	-0.879103	0.192806						
27164		9.495766	-0.055199	1.884387	0.655764	0.334220	-0.540210	0.407975	-0.726215	-78.874697	64.371936	0.083458	0.173973	0.981208	-0.896169	0.443706	-0.002446	-0.435793	-0.879124	0.192940						
27165		9.498379	-0.001024	1.910126	0.655759	0.334221	-0.540190	0.408009	-0.732804	-78.872211	64.381939	0.083446	0.174025	0.981199	-0.896197	0.443650	-0.002468	-0.435739	-0.879141	0.192982						
27166		9.479563	0.013419	1.904465	0.655752	0.334239	-0.540188	0.408009	-0.726844	-78.873282	64.377640	0.083452	0.174003	0.981203	-0.896209	0.443626	-0.002448	-0.435713	-0.879158	0.192964						
27167		9.488884	-0.037383	1.846842	0.655748	0.334247	-0.540176	0.408024	-0.726250	-78.872405	64.379292	0.083453	0.174019	0.981200	-0.896226	0.443591	-0.002446	-0.435677	-0.879173	0.192979						
27168		9.507210	-0.009862	1.856840	0.655758	0.334250	-0.540128	0.408070	-0.725627	-78.866597	64.383683	0.083483	0.174115	0.981180	-0.896265	0.443512	-0.002445	-0.435591	-0.879193	0.193079						
27169		9.503933	-0.022049	1.836325	0.655746	0.334270	-0.540095	0.408116	-0.726843	-78.863999	64.391422	0.083478	0.174166	0.981172	-0.896316	0.443410	-0.002450	-0.435488	-0.879235	0.193123						
27170		9.485015	-0.007552	1.831188	0.655766	0.334265	-0.540057	0.408138	-0.722716	-78.858854	64.389244	0.083523	0.174242	0.981154	-0.896330	0.443380	-0.002437	-0.435449	-0.879235	0.193211						
27171		9.484848	-0.007387	1.832057	0.655795	0.334269	-0.539987	0.408180	-0.711472	-78.850403	64.382921	0.083605	0.174364	0.981126	-0.896367	0.443307	-0.002401	-0.435358	-0.879248	0.193356						
27172		9.469415	-0.022760	1.844536	0.655823	0.334254	-0.539921	0.408235	-0.712517	-78.840850	64.388336	0.083659	0.174519	0.981093	-0.896401	0.443237	-0.002407	-0.435277	-0.879252	0.193520						
27173		9.469170	-0.023004	1.845791	0.655835	0.334244	-0.539857	0.408309	-0.721632	-78.832076	64.404116	0.083676	0.174678	0.981064	-0.896454	0.443130	-0.002439	-0.435165	-0.879274	0.193670						
27174		9.475844	-0.041009	1.884289	0.655836	0.334256	-0.539821	0.408345	-0.718850	-78.828427	64.406202	0.083697	0.174737	0.981051	-0.896491	0.443055	-0.002431	-0.435084	-0.879301	0.193732						
27175		9.506635	-0.052332	1.857948	0.655825	0.334267	-0.539788	0.408397	-0.725764	-78.825072	64.419358	0.083681	0.174808	0.981040	-0.896541	0.442955	-0.002455	-0.434986	-0.879337	0.193790						
27176		9.434858	-0.024567	1.852898	0.655801	0.334292	-0.539744	0.408473	-0.734154	-78.821516	64.437572	0.083652	0.174890	0.981028	-0.896618	0.442798	-0.002484	-0.434832	-0.879399	0.193850						
27177		9.415991	-0.010259	1.847510	0.655772	0.334334	-0.539706	0.408534	-0.733731	-78.820048	64.447210	0.083633	0.174926	0.981023	-0.896695	0.442641	-0.002483	-0.434675	-0.879471	0.193875						
27178		9.508930	0.043716	1.887103	0.655767	0.334367	-0.539727	0.408489	-0.713210	-78.825252	64.425223	0.083662	0.174814	0.981041	-0.896681	0.442670	-0.002412	-0.434699	-0.879479	0.193787						
27179		9.548869	0.024366	1.805955	0.655782	0.334371	-0.539787	0.408383	-0.689724	-78.833142	64.391466	0.083707	0.174643	0.981067	-0.896598	0.442838	-0.002331	-0.434861	-0.879428	0.193653						
27180		9.508998	-0.042386	1.765199	0.655817	0.334362	-0.539745	0.408389	-0.677914	-78.827240	64.379715	0.083786	0.174717	0.981047	-0.896597	0.442841	-0.002293	-0.434848	-0.879412	0.193754						
27181		9.558553	0.019457	1.866322	0.655893	0.334336	-0.539583	0.408503	-0.668342	-78.804760	64.379958	0.083952	0.175064	0.980971	-0.896672	0.442689	-0.002265	-0.434662	-0.879420	0.194140						
27182		9.589442	0.053720	1.958953	0.655999	0.334268	-0.539465	0.408543	-0.656929	-78.784617	64.367050	0.084141	0.175356	0.980903	-0.896659	0.442715	-0.002230	-0.434652	-0.879348	0.194485						
27183		9.545808	-0.025688	1.900346	0.656102	0.334162	-0.539409	0.408539	-0.662059	-78.769273	64.362639	0.084268	0.175586	0.980851	-0.896587	0.442863	-0.002250	-0.434777	-0.879228	0.194747						
27184		9.455184	-0.025733	1.887909	0.656174	0.334078	-0.539299	0.408637	-0.684044	-78.748818	64.387136	0.084344	0.175938	0.980781	-0.896610	0.442816	-0.002329	-0.434715	-0.879181	0.195097						
27185		9.393258	-0.046209	1.940039	0.656224	0.334023	-0.539177	0.408762	-0.704463	-78.729126	64.415504	0.084402	0.176284	0.980714	-0.896674	0.442685	-0.002403	-0.434571	-0.879178	0.195433						
27186		9.406025	-0.040255	2.021171	0.656220	0.334022	-0.539166	0.408785	-0.709826	-78.727520	64.422987	0.084391	0.176320	0.980709	-0.896691	0.442650	-0.002422	-0.434537	-0.879189	0.195460						
27187		9.501235	0.022631	1.969140	0.656178	0.334076	-0.539257	0.408687	-0.689112	-78.743384	64.397237	0.084353	0.176037	0.980763	-0.896649	0.442735	-0.002348	-0.434632	-0.879202	0.195189						
27188		9.501264	-0.021879	1.850086	0.656134	0.334133	-0.539365	0.408568	-0.665364	-78.761508	64.366407	0.084314	0.175712	0.980824	-0.896591	0.442854	-0.002263	-0.434760	-0.879207	0.194880						
27189		9.513614	-0.017982	1.816312	0.656147	0.334147	-0.539341	0.408569	-0.651673	-78.759533	64.354173	0.084366	0.175724	0.980818	-0.896600	0.442835	-0.002217	-0.434730	-0.879214	0.194915						
27190		9.502157	-0.105321	1.841969	0.656229	0.334095	-0.539194	0.408674	-0.652406	-78.736927	64.361428	0.084511	0.176084	0.980741	-0.896651	0.442732	-0.002224	-0.434597	-0.879194	0.195301						
