// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 00B4D204
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw	Mat[1][1]	Mat[2][1]	Mat[3][1]	Mat[1][2]	Mat[2][2]	Mat[3][2]	Mat[1][3]	Mat[2][3]	Mat[3][3]	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
56715		8.073367	0.112709	5.290367	0.533543	0.380632	-0.269110	0.705713	2.667010	-55.527426	104.414800	-0.140903	0.548193	0.824397	-0.957920	-0.285823	0.026337	0.250070	-0.785996	0.565399						
56716		8.076331	0.146990	5.288156	0.533549	0.380608	-0.269107	0.705723	2.664698	-55.524739	104.416181	-0.140926	0.548227	0.824371	-0.957924	-0.285813	0.026316	0.250043	-0.785976	0.565438						
56717		8.071050	0.108961	5.241933	0.533546	0.380572	-0.269139	0.705732	2.655419	-55.523681	104.422096	-0.140986	0.548227	0.824360	-0.957935	-0.285784	0.026225	0.249967	-0.785986	0.565458						
56718		8.105438	0.075651	5.316227	0.533561	0.380539	-0.269122	0.705745	2.654353	-55.518883	104.422377	-0.141006	0.548293	0.824313	-0.957939	-0.285772	0.026218	0.249941	-0.785944	0.565527						
56719		8.054068	0.095836	5.293131	0.533555	0.380522	-0.269101	0.705767	2.653613	-55.515485	104.425236	-0.141046	0.548334	0.824279	-0.957928	-0.285808	0.026213	0.249959	-0.785903	0.565576						
56720		8.053920	0.095462	5.293363	0.533557	0.380490	-0.269116	0.705777	2.647490	-55.513492	104.429021	-0.141089	0.548352	0.824260	-0.957936	-0.285787	0.026154	0.249904	-0.785898	0.565608						
56721		8.052891	0.093019	5.268961	0.533530	0.380467	-0.269158	0.705794	2.636164	-55.514519	104.439016	-0.141181	0.548313	0.824270	-0.957936	-0.285799	0.026041	0.249854	-0.785921	0.565598						
56722		8.053003	0.091994	5.268808	0.533531	0.380433	-0.269193	0.705798	2.627178	-55.513871	104.444020	-0.141231	0.548310	0.824263	-0.957950	-0.285759	0.025953	0.249771	-0.785938	0.565612						
56723		8.037553	0.109804	5.268019	0.533525	0.380419	-0.269248	0.705789	2.618059	-55.516739	104.448693	-0.141266	0.548258	0.824292	-0.957966	-0.285714	0.025861	0.249690	-0.785990	0.565574						
56724		8.039079	0.110684	5.291699	0.533482	0.380448	-0.269267	0.705799	2.614964	-55.521370	104.455383	-0.141313	0.548177	0.824337	-0.957946	-0.285785	0.025828	0.249741	-0.786021	0.565509						
56725		8.087730	0.085098	5.240942	0.533428	0.380501	-0.269336	0.705784	2.608133	-55.532451	104.463149	-0.141347	0.548004	0.824447	-0.957935	-0.285826	0.025753	0.249761	-0.786127	0.565353						
56726		8.086349	0.080890	5.191041	0.533390	0.380491	-0.269405	0.705792	2.594166	-55.536937	104.474900	-0.141444	0.547912	0.824491	-0.957937	-0.285833	0.025612	0.249700	-0.786188	0.565295						
56727		8.083354	0.074324	5.117607	0.533359	0.380417	-0.269499	0.705819	2.568885	-55.536929	104.493460	-0.141621	0.547867	0.824491	-0.957955	-0.285796	0.025363	0.249532	-0.786233	0.565306						
56728		8.139099	0.089947	5.188426	0.533375	0.380319	-0.269432	0.705886	2.564431	-55.521743	104.499834	-0.141737	0.548062	0.824341	-0.957944	-0.285835	0.025329	0.249507	-0.786083	0.565527						
56729		8.164960	0.147158	5.308121	0.533406	0.380208	-0.269365	0.705948	2.560026	-55.504999	104.504224	-0.141839	0.548285	0.824176	-0.957943	-0.285841	0.025296	0.249452	-0.785925	0.565769						
56730		8.113769	0.168728	5.310796	0.533457	0.380120	-0.269337	0.705968	2.556621	-55.493687	104.502639	-0.141865	0.548446	0.824064	-0.957967	-0.285763	0.025270	0.249346	-0.785841	0.565933						
56731		8.072778	0.102567	5.317485	0.533484	0.380064	-0.269392	0.705956	2.545362	-55.492297	104.504863	-0.141891	0.548460	0.824050	-0.958005	-0.285645	0.025159	0.249185	-0.785874	0.565958						
56732		8.024594	-0.004267	5.228806	0.533483	0.380004	-0.269379	0.705995	2.537886	-55.485162	104.512215	-0.141987	0.548541	0.823979	-0.958002	-0.285662	0.025090	0.249143	-0.785811	0.566064						
56733		8.014488	0.052644	5.300208	0.533462	0.379927	-0.269332	0.706070	2.529906	-55.473748	104.524737	-0.142148	0.548669	0.823867	-0.957975	-0.285757	0.025018	0.249153	-0.785688	0.566231						
56734		8.017397	0.087719	5.324136	0.533488	0.379800	-0.269276	0.706139	2.521297	-55.456380	104.532496	-0.142285	0.548892	0.823695	-0.957976	-0.285762	0.024944	0.249072	-0.785531	0.566485						
56735		8.035058	0.102334	5.323951	0.533493	0.379720	-0.269284	0.706175	2.509623	-55.448877	104.541127	-0.142395	0.548974	0.823620	-0.957985	-0.285743	0.024834	0.248977	-0.785479	0.566597						
56736		8.082696	0.047135	5.350288	0.533484	0.379723	-0.269260	0.706190	2.511733	-55.447307	104.542206	-0.142411	0.548994	0.823605	-0.957970	-0.285789	0.024855	0.249023	-0.785449	0.566619						
56737		8.050454	0.083099	5.324818	0.533445	0.379742	-0.269248	0.706214	2.511241	-55.448476	104.548272	-0.142465	0.548962	0.823617	-0.957942	-0.285884	0.024850	0.249101	-0.785437	0.566602						
56738		8.019442	0.120227	5.323444	0.533401	0.379751	-0.269262	0.706237	2.505817	-55.450616	104.557391	-0.142544	0.548910	0.823638	-0.957920	-0.285963	0.024795	0.249140	-0.785444	0.566574						
56739		7.996085	0.066482	5.277983	0.533332	0.379790	-0.269318	0.706247	2.496578	-55.459220	104.569926	-0.142633	0.548759	0.823723	-0.957896	-0.286050	0.024698	0.249179	-0.785518	0.566454						
56740		8.012563	0.046998	5.277201	0.533304	0.379827	-0.269368	0.706229	2.492777	-55.467042	104.573233	-0.142637	0.548642	0.823800	-0.957896	-0.286056	0.024656	0.249180	-0.785598	0.566344						
56741		8.008920	0.010573	5.254361	0.533269	0.379827	-0.269388	0.706248	2.486365	-55.468647	104.581555	-0.142711	0.548599	0.823816	-0.957882	-0.286108	0.024591	0.249191	-0.785609	0.566323						
56742		8.015120	0.078730	5.249770	0.533271	0.379800	-0.269374	0.706266	2.484301	-55.464892	104.584047	-0.142748	0.548645	0.823779	-0.957879	-0.286120	0.024573	0.249182	-0.785573	0.566378						
56743		8.014966	0.078513	5.250009	0.533259	0.379791	-0.269363	0.706284	2.482866	-55.463053	104.587509	-0.142788	0.548662	0.823761	-0.957868	-0.286157	0.024560	0.249200	-0.785547	0.566405						
56744		8.050204	0.076590	5.273330	0.533258	0.379759	-0.269348	0.706308	2.479857	-55.458643	104.591181	-0.142839	0.548714	0.823717	-0.957863	-0.286176	0.024533	0.249189	-0.785504	0.566470						
56745		8.067793	0.060558	5.322778	0.533249	0.379743	-0.269349	0.706323	2.476503	-55.457120	104.595009	-0.142881	0.548726	0.823702	-0.957859	-0.286193	0.024501	0.249182	-0.785489	0.566493						
56746		8.034301	0.094568	5.273272	0.533292	0.379694	-0.269374	0.706307	2.471528	-55.453990	104.592108	-0.142865	0.548776	0.823671	-0.957895	-0.286075	0.024454	0.249051	-0.785497	0.566540						
56747		8.065478	0.056536	5.274375	0.533322	0.379660	-0.269409	0.706290	2.465988	-55.453194	104.590584	-0.142853	0.548791	0.823663	-0.957927	-0.285973	0.024399	0.248936	-0.785524	0.566554						
56748		8.118419	0.068638	5.271493	0.533372	0.379618	-0.269405	0.706276	2.466512	-55.448442	104.584109	-0.142808	0.548874	0.823616	-0.957957	-0.285870	0.024407	0.248844	-0.785504	0.566622						
56749		8.101445	0.056085	5.322553	0.533431	0.379561	-0.269405	0.706262	2.465123	-55.442477	104.577911	-0.142771	0.548972	0.823557	-0.957995	-0.285745	0.024397	0.248721	-0.785480	0.566708						
56750		8.102994	0.088794	5.296674	0.533489	0.379501	-0.269394	0.706254	2.464773	-55.435374	104.571563	-0.142735	0.549087	0.823487	-0.958029	-0.285631	0.024398	0.248610	-0.785442	0.566811						
56751		8.064963	0.057489	5.301133	0.533524	0.379437	-0.269380	0.706268	2.461220	-55.427580	104.571247	-0.142761	0.549196	0.823410	-0.958047	-0.285574	0.024368	0.248527	-0.785386	0.566924						
56752		8.077915	0.035423	5.253791	0.533567	0.379379	-0.269372	0.706270	2.458908	-55.420865	104.568314	-0.142757	0.549297	0.823343	-0.958072	-0.285491	0.024349	0.248432	-0.785346	0.567021						
56753		8.047254	0.074080	5.277866	0.533569	0.379333	-0.269359	0.706297	2.454108	-55.415230	104.572861	-0.142821	0.549364	0.823287	-0.958071	-0.285499	0.024305	0.248400	-0.785296	0.567104						
56754		8.063377	0.056536	5.303556	0.533594	0.379275	-0.269323	0.706324	2.452937	-55.406494	104.573248	-0.142856	0.549484	0.823201	-0.958075	-0.285485	0.024299	0.248364	-0.785217	0.567230						
56755		8.062753	0.056166	5.304508	0.533645	0.379197	-0.269336	0.706321	2.446399	-55.399393	104.571372	-0.142864	0.549587	0.823130	-0.958113	-0.285362	0.024239	0.248211	-0.785189	0.567335						
56756		7.992602	0.060655	5.283326	0.533692	0.379156	-0.269342	0.706306	2.445230	-55.395576	104.566066	-0.142827	0.549654	0.823093	-0.958145	-0.285255	0.024229	0.248109	-0.785182	0.567390						
56757		8.061087	0.054186	5.281108	0.533741	0.379118	-0.269349	0.706287	2.444688	-55.391965	104.559965	-0.142781	0.549719	0.823057	-0.958178	-0.285144	0.024226	0.248008	-0.785176	0.567442						
56758		8.026437	0.057341	5.282837	0.533780	0.379077	-0.269336	0.706285	2.444931	-55.386670	104.555736	-0.142760	0.549803	0.823004	-0.958199	-0.285075	0.024232	0.247940	-0.785142	0.567518						
56759		7.997145	0.097726	5.330738	0.533784	0.379070	-0.269348	0.706280	2.443024	-55.386939	104.555912	-0.142760	0.549799	0.823007	-0.958206	-0.285052	0.024213	0.247912	-0.785154	0.567515						
56760		7.996888	0.065837	5.380577	0.533783	0.379110	-0.269466	0.706214	2.434754	-55.400261	104.554856	-0.142702	0.549617	0.823139	-0.958246	-0.284926	0.024123	0.247792	-0.785327	0.567327						
56761		8.044766	0.036712	5.279227	0.533774	0.379217	-0.269704	0.706074	2.421133	-55.429802	104.551195	-0.142560	0.549215	0.823432	-0.958320	-0.284690	0.023970	0.247587	-0.785694	0.566909						
56762		8.130040	0.038804	5.174237	0.533812	0.379245	-0.269844	0.705976	2.413236	-55.443589	104.543465	-0.142436	0.549042	0.823568	-0.958391	-0.284458	0.023884	0.247384	-0.785898	0.566714						
56763		8.114062	0.025790	5.223756	0.533867	0.379208	-0.269855	0.705950	2.413087	-55.440512	104.535956	-0.142376	0.549104	0.823538	-0.958429	-0.284329	0.023884	0.247271	-0.785902	0.566759						
56764		8.120029	0.064887	5.295071	0.533923	0.379177	-0.269812	0.705941	2.420285	-55.433730	104.525855	-0.142303	0.549223	0.823471	-0.958449	-0.284256	0.023959	0.247236	-0.785845	0.566853						
56765		8.104729	0.085405	5.320074	0.533995	0.379086	-0.269785	0.705946	2.418862	-55.422131	104.519862	-0.142288	0.549399	0.823356	-0.958486	-0.284132	0.023952	0.247101	-0.785767	0.567020						
56766		8.028904	0.052611	5.253159	0.534121	0.378965	-0.269829	0.705899	2.411247	-55.412851	104.507344	-0.142201	0.549560	0.823264	-0.958582	-0.283814	0.023882	0.246779	-0.785770	0.567156						
56767		8.061583	0.047455	5.228463	0.534198	0.378885	-0.269846	0.705876	2.406965	-55.405901	104.500076	-0.142156	0.549674	0.823195	-0.958637	-0.283631	0.023844	0.246590	-0.785755	0.567258						
56768		8.064028	0.051938	5.302612	0.534271	0.378818	-0.269790	0.705879	2.412404	-55.394416	104.490235	-0.142103	0.549858	0.823081	-0.958664	-0.283536	0.023905	0.246518	-0.785661	0.567421						
56769		8.079916	0.065132	5.253266	0.534324	0.378783	-0.269750	0.705873	2.418224	-55.387590	104.481432	-0.142043	0.549975	0.823013	-0.958683	-0.283466	0.023967	0.246477	-0.785604	0.567516						
56770		8.048174	0.073464	5.328406	0.534357	0.378770	-0.269674	0.705884	2.429103	-55.380199	104.473375	-0.141992	0.550098	0.822940	-0.958677	-0.283477	0.024079	0.246531	-0.785514	0.567618						
56771		8.028954	0.058690	5.330904	0.534390	0.378749	-0.269625	0.705889	2.435726	-55.374098	104.467031	-0.141953	0.550199	0.822880	-0.958680	-0.283460	0.024148	0.246539	-0.785450	0.567702						
56772		8.032488	0.095170	5.353908	0.534427	0.378719	-0.269554	0.705904	2.444039	-55.365289	104.460274	-0.141920	0.550338	0.822792	-0.958679	-0.283457	0.024236	0.246564	-0.785354	0.567825						
56773		8.010122	0.046042	5.358727	0.534448	0.378707	-0.269489	0.705920	2.452455	-55.358905	104.455120	-0.141893	0.550439	0.822729	-0.958669	-0.283483	0.024323	0.246619	-0.785273	0.567913						
56774		8.015041	0.114067	5.330203	0.534470	0.378736	-0.269457	0.705899	2.462920	-55.359283	104.445724	-0.141802	0.550457	0.822733	-0.958670	-0.283470	0.024427	0.246666	-0.785265	0.567903						
56775		8.033068	0.098996	5.378905	0.534473	0.378773	-0.269453	0.705879	2.469061	-55.362658	104.440485	-0.141739	0.550423	0.822766	-0.958669	-0.283468	0.024486	0.246705	-0.785290	0.567852						
56776		7.980086	0.086854	5.381795	0.534526	0.378737	-0.269450	0.705859	2.470504	-55.358565	104.432840	-0.141681	0.550499	0.822726	-0.958701	-0.283358	0.024503	0.246614	-0.785276	0.567911						
56777		7.960597	0.069601	5.358807	0.534592	0.378733	-0.269546	0.705775	2.466290	-55.365524	104.421480	-0.141547	0.550431	0.822795	-0.958775	-0.283113	0.024457	0.246405	-0.785413	0.567812						
56778		8.027877	0.060191	5.306571	0.534646	0.378738	-0.269596	0.705712	2.467608	-55.369747	104.410231	-0.141423	0.550400	0.822836	-0.958824	-0.282944	0.024467	0.246284	-0.785495	0.567751						
56779		8.044221	0.041576	5.305979	0.534667	0.378778	-0.269645	0.705655	2.470201	-55.377660	104.401971	-0.141316	0.550310	0.822915	-0.958853	-0.282845	0.024488	0.246233	-0.785594	0.567637						
56780		8.028270	0.059302	5.280029	0.534660	0.378842	-0.269638	0.705629	2.479298	-55.383540	104.395765	-0.141235	0.550243	0.822973	-0.958844	-0.282868	0.024574	0.246315	-0.785632	0.567548						
56781		8.017693	0.114622	5.300231	0.534591	0.378971	-0.269634	0.705614	2.490211	-55.396599	104.395526	-0.141186	0.550062	0.823103	-0.958797	-0.283019	0.024674	0.246526	-0.785705	0.567356						
56782		8.013950	0.048428	5.327028	0.534536	0.379099	-0.269621	0.705592	2.503530	-55.408684	104.392177	-0.141111	0.549902	0.823222	-0.958755	-0.283151	0.024798	0.246733	-0.785769	0.567177						
56783		8.069041	0.093092	5.271345	0.534468	0.379198	-0.269616	0.705592	2.510468	-55.418521	104.395279	-0.141106	0.549758	0.823320	-0.958708	-0.283302	0.024861	0.246916	-0.785816	0.567033						
56784		8.082376	0.040758	5.272894	0.534449	0.379259	-0.269579	0.705588	2.521217	-55.421855	104.391275	-0.141055	0.549721	0.823353	-0.958682	-0.283384	0.024965	0.247049	-0.785812	0.566980						
56785		8.083598	0.072877	5.221477	0.534410	0.379305	-0.269535	0.705609	2.528439	-55.423270	104.393111	-0.141068	0.549697	0.823367	-0.958641	-0.283514	0.025036	0.247199	-0.785782	0.566957						
56786		8.108462	0.127929	5.290654	0.534396	0.379313	-0.269451	0.705648	2.537684	-55.417525	104.392842	-0.141086	0.549778	0.823310	-0.958603	-0.283634	0.025131	0.247335	-0.785682	0.567035						
56787		8.022845	0.151732	5.268749	0.534372	0.379316	-0.269444	0.705667	2.536192	-55.417356	104.397553	-0.141131	0.549768	0.823308	-0.958586	-0.283693	0.025116	0.247375	-0.785667	0.567038						
56788		8.056558	0.117118	5.317964	0.534349	0.379344	-0.269450	0.705668	2.536763	-55.420661	104.399646	-0.141140	0.549717	0.823341	-0.958573	-0.283737	0.025120	0.247421	-0.785687	0.566991						
56789		8.040677	0.134234	5.291879	0.534300	0.379425	-0.269505	0.705640	2.536235	-55.433461	104.402468	-0.141121	0.549532	0.823468	-0.958560	-0.283782	0.025106	0.247482	-0.785800	0.566807						
